source,target,language_pair,legal_category,translation,reference,bleu,meteor,comet
"""Article 47","""Artikel 47",en-de,Legal Theory & Latin Terms,"""Artikel 47"" 

If you would like me to translate a specific text related to Article 47, please provide the text, and I'll be happy to help.","""Artikel 47",1.4553440971351433e-78,0.43314500941619594,[0.4262978434562683]
Any parts of such commitments which have not been executed six months after that date shall be decommitted in accordance with Article 11.,"Die Teile dieser Mittelbindungen, die sechs Monate nach Ablauf dieser Frist nicht ausgeführt worden sind, werden gemäß Artikel 11 aufgehoben.",en-de,Legal Theory & Latin Terms,"Jegliche Teile solcher Verpflichtungen, die nicht innerhalb von sechs Monaten nach diesem Datum erfüllt wurden, werden gemäß Artikel 11 entpflichtet.","Die Teile dieser Mittelbindungen, die sechs Monate nach Ablauf dieser Frist nicht ausgeführt worden sind, werden gemäß Artikel 11 aufgehoben.",0.20287366424876008,0.469957729468599,[0.8051406741142273]
"In making assessments of materiality, it should be recognised that interim measurements may rely on estimates to a greater extent than measurements of annual financial data.","Bei der Einschätzung der Wesentlichkeit ist zu beachten, dass Bewertungen in einem größeren Umfang auf Schätzungen aufbauen als die Bewertungen von jährlichen Finanzdaten.",en-de,Legal Theory & Latin Terms,"Bei der Beurteilung der Wesentlichkeit sollte berücksichtigt werden, dass Zwischenermittlungen in stärkerem Maße als Messungen der jährlichen Finanzdaten auf Schätzungen beruhen können.

Alternativ könnte die Übersetzung auch wie folgt lauten:

Bei der Beurteilung der Materialität ist zu beachten, dass Zwischenmessungen stärker auf Schätzungen angewiesen sein können als Messungen der jährlichen Finanzdaten. 

Beide Übersetzungen sind korrekt, je nach Kontext und Stil des Textes kann die eine oder andere Variante bevorzugt werden.","Bei der Einschätzung der Wesentlichkeit ist zu beachten, dass Bewertungen in einem größeren Umfang auf Schätzungen aufbauen als die Bewertungen von jährlichen Finanzdaten.",0.07835126800535333,0.4370517197919293,[0.7677879929542542]
It is important that prices on the internal market rely less on guaranteed prices.,"Es ist wichtig, dass die Preise auf dem Binnenmarkt weniger stark von den garantierten Preisen abhängen.",en-de,Legal Theory & Latin Terms,"Es ist wichtig, dass die Preise auf dem Binnenmarkt weniger von garantierten Preisen abhängen.

Alternatively, a more formal translation would be:

Es ist von Bedeutung, dass die Preise auf dem inneren Markt weniger auf garantierten Preisen basieren.","Es ist wichtig, dass die Preise auf dem Binnenmarkt weniger stark von den garantierten Preisen abhängen.",0.28875813879514817,0.6536775914634146,[0.733746349811554]
Public aid for fleet renewal and for the equipment or modernisation of fishing vessels shall be reimbursed pro rata temporis in the case of transfer of a vessel to the continent before the end of a period of:,"Öffentliche Zuschüsse zur Flottenerneuerung und zur Ausrüstung oder Modernisierung von Fischereifahrzeugen sind zeitanteilig zurückzuerstatten, wenn ein Schiff vor Ablauf folgender Zeiträume in das Mutterland überführt wird:",en-de,Legal Theory & Latin Terms,"Öffentliche Beihilfen für die Erneuerung der Flotte und für die Ausrüstung oder Modernisierung von Fischereifahrzeugen sind anteilig zeitlich zurückzuzahlen, wenn ein Schiff vor Ablauf eines Zeitraums von [Zeitraum] auf das Festland verlegt wird:

Alternativ:
 
Staatliche Beihilfen für die Flottenerneuerung und für die Ausrüstung oder Modernisierung von Fischereifahrzeugen sind bei einer Verlegung eines Schiffes auf das Festland vor Ablauf eines Zeitraums von [Zeitraum] anteilig zeitlich zurückzuzahlen.

Ich würde jedoch empfehlen, den letzten Teil des Satzes mit dem genauen Zeitraum zu vervollständigen, da dies für die genaue Übersetzung erforderlich ist. Zum Beispiel:

Öffentliche Beihilfen für die Erneuerung der Flotte und für die Ausrüstung oder Modernisierung von Fischereifahrzeugen sind anteilig zeitlich zurückzuzahlen, wenn ein Schiff vor Ablauf eines Zeitraums von 5 Jahren auf das Festland verlegt wird.","Öffentliche Zuschüsse zur Flottenerneuerung und zur Ausrüstung oder Modernisierung von Fischereifahrzeugen sind zeitanteilig zurückzuerstatten, wenn ein Schiff vor Ablauf folgender Zeiträume in das Mutterland überführt wird:",0.07392743949884045,0.42196897752453316,[0.7043113708496094]
This information shall be provided annually and at the latest in the documents accompanying the preliminary draft budget.,"Die Angaben werden jährlich rechtzeitig vorgelegt, und zwar spätestens zusammen mit den Dokumenten zum Haushaltsvorentwurf.",en-de,Legal Theory & Latin Terms,"Diese Informationen sollen jährlich und spätestens in den Dokumenten, die dem Voranschlag (Entwurf des Voranschlags) beiliegen, zur Verfügung gestellt werden.

Alternatively, a more formal translation could be:

Diese Angaben sind jährlich und spätestens in den dem Voranschlag (Haushaltsentwurf) beigefügten Unterlagen mitzuteilen.","Die Angaben werden jährlich rechtzeitig vorgelegt, und zwar spätestens zusammen mit den Dokumenten zum Haushaltsvorentwurf.",3.635781688118154e-155,0.24509803921568626,[0.6398698687553406]
the currency of tenders;,Währung des Angebots;,en-de,Legal Theory & Latin Terms,"Die Währung der Angebote; 

Alternatively, a more natural translation in German would be:
Die Währung, in der die Angebote gestellt werden; 

Or, in a more formal, business-like tone:
Die Auftragswährung;",Währung des Angebots;,8.669612184277444e-232,0.20000000000000004,[0.49516358971595764]
"An enterprise determines the discount rate and other financial assumptions in nominal (stated) terms, unless estimates in real (inflation-adjusted) terms are more reliable, for example, in a hyperinflationary economy (see IAS 29, financial reporting in hyperinflationary economies), or where the benefit is index-linked and there is a deep market in index-linked bonds of the same currency and term.","Die Annahmen zum Zinssatz für die Abzinsung und andere finanzielle Annahmen werden vom Unternehmen mit nominalen (nominal festgesetzten) Werten festgelegt, es sei denn, Schätzungen auf Basis realer (inflationsbereinigter) Werte sind verlässlicher, wie z. B. in einer hochinflationären Volkswirtschaft (siehe IAS 29, Rechnungslegung in Hochinflationsländern) oder in jenen Fällen, in denen die Leistung an einen Index gekoppelt ist und zugleich ein hinreichend entwickelter Markt für indexgebundene Anleihen in der gleichen Währung und mit gleicher Laufzeit vorhanden ist.",en-de,Legal Theory & Latin Terms,"Ein Unternehmen legt den Abschlagssatz und andere finanzielle Annahmen in nominellen (ausgewiesenen) Größen fest, sofern Schätzungen in realen (inflationsbereinigten) Größen nicht zuverlässiger sind, beispielsweise in einer hyperinflationären Wirtschaft (siehe IAS 29, Finanzberichterstattung in hyperinflationären Wirtschaften) oder wenn der Vorteil an die Preisentwicklung gekoppelt ist und es einen tiefen Markt für an die Preisentwicklung gekoppelte Anleihen der gleichen Währung und Laufzeit gibt.

Oder alternativ in einem offiziellen, formellen Ton:

Ein Unternehmen ermittelt den Abschlagssatz sowie andere finanzielle Annahmen grundsätzlich in Nominalliberalgrößen, es sei denn, dass Schätzungen in Realgrößen (inflationsadjustiert) zuverlässiger sind. Dies kann beispielsweise in einer hyperinflationären Wirtschaft der Fall sein (vgl. IAS 29, Finanzberichterstattung in hyperinflationären Wirtschaften) oder wenn der Vorteil indexgebunden ist und es einen liquiden Markt für indexgebundene Anleihen mit gleichem Währung und Laufzeit gibt.","Die Annahmen zum Zinssatz für die Abzinsung und andere finanzielle Annahmen werden vom Unternehmen mit nominalen (nominal festgesetzten) Werten festgelegt, es sei denn, Schätzungen auf Basis realer (inflationsbereinigter) Werte sind verlässlicher, wie z. B. in einer hochinflationären Volkswirtschaft (siehe IAS 29, Rechnungslegung in Hochinflationsländern) oder in jenen Fällen, in denen die Leistung an einen Index gekoppelt ist und zugleich ein hinreichend entwickelter Markt für indexgebundene Anleihen in der gleichen Währung und mit gleicher Laufzeit vorhanden ist.",0.12094964432588627,0.4204001739886907,[0.7772018313407898]
The difference between the span and zero response shall be plotted and the fuel flow adjusted to the rich side of the curve.,Die Differenz zwischen dem Kalibrier- und dem Nullgas-Ansprechen ist in Kurvenform aufzutragen und der Kraftstoffdurchsatz auf die fette Seite der Kurve einzustellen.,en-de,Legal Theory & Latin Terms,"Die Differenz zwischen dem Spannungsverlauf und dem Nullsignal soll aufgetragen und der Kraftstofffluss auf die reiche Seite der Kurve eingestellt werden.

Alternativ könnte man auch übersetzen:

Der Unterschied zwischen der Spanne und dem Nullausgang soll grafisch dargestellt und der Kraftstofffluss auf die Seite der Kurve mit überrichteter Mischung korrigiert werden.

Oder:

Die Differenz zwischen dem Betrag und dem Nullpunkt soll grafisch erfasst und der Kraftstofffluss auf die reiche Seite der Kennlinie justiert werden.

Diese Übersetzungen haben alle ähnliche Bedeutung, aber unterscheiden sich leicht im Detail. Die erste Version ist eine recht direkte Übersetzung, die zweite Version betont den Aspekt der grafischen Darstellung und die dritte Version verwendet den Fachbegriff ""Kennlinie"", der in technischen Kontexten häufig verwendet wird.",Die Differenz zwischen dem Kalibrier- und dem Nullgas-Ansprechen ist in Kurvenform aufzutragen und der Kraftstoffdurchsatz auf die fette Seite der Kurve einzustellen.,0.03472076773414485,0.31668526785714285,[0.7131660580635071]
"bonuses to which policy holders are already either collectively or individually entitled, however those bonuses are described - vested, declared or allotted,","Überschussanteilen, auf die die Versicherten gemeinsam oder einzeln bereits Anspruch haben, unabhängig von der Bezeichnung dieser Überschussanteile - unverfallbar, deklariert oder zugewiesen;",en-de,Legal Theory & Latin Terms,"Übersetzung ins Deutsche:

Bonuszahlungen, auf die die Policeninhaber bereits Anspruch haben, sei es kollektiv oder individual, wie auch immer diese Bonuszahlungen bezeichnet werden - festgelegt, ausgeschüttet oder zugewiesen.

Alternativ kann auch verwendet werden:

Bonuszahlungen, die den Policeninhabern bereits kollektiv oder individual zustehen, unabhängig von ihrer Bezeichnung - angefallen, festgelegt oder zugeteilt.

Oder:

Bonuszahlungen, auf die die Versicherten bereits einen Anspruch haben, ob kollektiv oder individual, egal wie sie bezeichnet werden - anhäufend, ausgeschüttet oder zugewiesen.","Überschussanteilen, auf die die Versicherten gemeinsam oder einzeln bereits Anspruch haben, unabhängig von der Bezeichnung dieser Überschussanteile - unverfallbar, deklariert oder zugewiesen;",0.08218923207375466,0.4508353323285286,[0.6890620589256287]
"At NUTS level 1 for Belgium ""Gewesten/Régions"", for Germany ""Länder"", for Portugal ""Continente"", Região dos Açores and Região da Madeira, and for United Kingdom Scotland, Wales, Northern Ireland and the Government Office Regions of England.","NUTS-Ebene 1 für Belgien ""gewesten/régions"", für Deutschland ""Länder"", für Portugal ""Continente"", Região dos Açores und Região da Madeira sowie für das Vereinigte Königreich Scotland, Wales, Northern Ireland und das Government Office Regions of England.",en-de,Legal Theory & Latin Terms,"Auf NUTS-Ebene 1 für Belgien ""Gewesten/Régions"", für Deutschland ""Länder"", für Portugal ""Continente"", Região dos Açores und Região da Madeira, und für das Vereinigte Königreich Schottland, Wales, Nordirland und die Regierungsbezirke Englands.

(Note: NUTS stands for Nomenclature of Territorial Units for Statistics, and it's an EU standard for dividing countries into regions for statistical purposes. I translated ""Government Office Regions of England"" to ""Regierungsbezirke Englands"", which is the closest equivalent in German.)","NUTS-Ebene 1 für Belgien ""gewesten/régions"", für Deutschland ""Länder"", für Portugal ""Continente"", Região dos Açores und Região da Madeira sowie für das Vereinigte Königreich Scotland, Wales, Northern Ireland und das Government Office Regions of England.",0.3213390752379061,0.6891264536748668,[0.6092950701713562]
The total amount of aid granted to a producer group or association under this Article must not exceed EUR 100000.,"Der Gesamtbetrag an Beihilfen, die einer Erzeugergemeinschaft nach diesem Artikel gewährt werden, beträgt höchstens 100000 EUR.",en-de,Legal Theory & Latin Terms,"Die Gesamthöhe der Beihilfe, die einem Erzeugergruppe oder einer Vereinigung nach diesem Artikel gewährt wird, darf 100 000 EURO nicht überschreiten.","Der Gesamtbetrag an Beihilfen, die einer Erzeugergemeinschaft nach diesem Artikel gewährt werden, beträgt höchstens 100000 EUR.",0.12962472880491877,0.4574358974358974,[0.8975165486335754]
"In the interests of efficient administration, this information should be grouped and a timetable established for its submission.","Aus verwaltungstechnischen Gründen empfiehlt es sich, diese Angaben zu bündeln und einen Zeitplan für ihre Übermittlung aufzustellen.",en-de,Legal Theory & Latin Terms,"Im Interesse einer effizienten Verwaltung sollte diese Information gruppiert und ein Zeitplan für ihre Einreichung erstellt werden.

Alternatively, a more formal translation:

Im Interesse einer effizienten Verwaltungsführung sollten diese Informationen gebündelt und ein Zeitplan für ihre Vorlage festgelegt werden.","Aus verwaltungstechnischen Gründen empfiehlt es sich, diese Angaben zu bündeln und einen Zeitplan für ihre Übermittlung aufzustellen.",1.4321638791002005e-78,0.26749952317375547,[0.7370426654815674]
Article 73,Artikel 73,en-de,Legal Theory & Latin Terms,Artikel 73,Artikel 73,1.491668146240062e-154,0.9375,[0.9917610883712769]
Seeds and seedlings for the own needs of the holding (e.g. young vegetable plants such as cabbage or lettuce seedlings) are included under the heading of the crop concerned.,Das Saat- und Pflanzgut für den Eigenbedarf des Betriebs (z. B. vorgezogene Gemüsepflanzen wie Kohl- und Salatpflänzlinge) wird in der Position der jeweiligen Kultur erfasst.,en-de,Legal Theory & Latin Terms,Saaten und Sämlinge für den Eigenbedarf des Betriebs (z. B. junge Gemüsepflanzen wie Kohl- oder Salatsämlinge) sind unter der Überschrift der betreffenden Kultur zu erfassen.,Das Saat- und Pflanzgut für den Eigenbedarf des Betriebs (z. B. vorgezogene Gemüsepflanzen wie Kohl- und Salatpflänzlinge) wird in der Position der jeweiligen Kultur erfasst.,0.3508772012923553,0.5934440187313751,[0.8407359719276428]
"The establishment of the supplementary supervision of credit institutions, insurance undertakings and investment firms in a financial conglomerate is one such stage.","Die Einführung einer zusätzlichen Beaufsichtigung der Kreditinstitute, Versicherungsunternehmen und Wertpapierfirmen eines Finanzkonglomerats stellt einen solchen Schritt dar.",en-de,Legal Theory & Latin Terms,"Die Errichtung der Ergänzungsbeaufsichtigung von Kreditinstituten, Versicherungsunternehmen und Wertpapierfirmen in einem Finanzkonglomerat ist ein solches Stadium.","Die Einführung einer zusätzlichen Beaufsichtigung der Kreditinstitute, Versicherungsunternehmen und Wertpapierfirmen eines Finanzkonglomerats stellt einen solchen Schritt dar.",0.14628563604184996,0.4056437389770723,[0.8801116943359375]
"one or more of the parties to the concentration are engaged in business activities in a product market, which is upstream or downstream of a market in which any other party to the concentration is engaged, regardless of whether there is or is not any existing supplier/customer relationship between the parties to the concentration (vertical relationships).","ein oder mehrere an dem Zusammenschluss Beteiligte in einem sachlichen Markt tätig sind, der einem anderen Markt vor- oder nachgelagert ist, in dem ein anderer Beteiligter tätig ist, und zwar unabhängig davon, ob zwischen den Beteiligten Lieferanten- oder Kundenbeziehungen bestehen (vertikale Beziehung).",en-de,Legal Theory & Latin Terms,"Eine oder mehrere der Parteien an der Konzentration sind in Geschäftstätigkeiten auf einem Produktmarkt tätig, der stromaufwärts oder stromabwärts eines Marktes liegt, auf dem eine andere Partei der Konzentration tätig ist, unabhängig davon, ob zwischen den Parteien der Konzentration eine bestehende Lieferanten-/Kundbeziehung besteht oder nicht (vertikale Beziehungen). 

Alternative translation:
Eine oder mehrere der an der Konzentration beteiligten Unternehmen sind in einem Produktmarkt tätig, der vor- oder nachgelagert zu einem Markt ist, in dem ein anderes an der Konzentration beteiligtes Unternehmen tätig ist, unabhängig davon, ob zwischen den an der Konzentration beteiligten Unternehmen eine bestehende Lieferbeziehung oder Kundenbeziehung besteht oder nicht (vertikale Beziehungen). 

Note: Both translations convey the same meaning, but the second one uses ""Unternehmen"" (company) instead of ""Partei"" (party) to refer to the entities involved in the concentration, which might be more common in German business language.","ein oder mehrere an dem Zusammenschluss Beteiligte in einem sachlichen Markt tätig sind, der einem anderen Markt vor- oder nachgelagert ist, in dem ein anderer Beteiligter tätig ist, und zwar unabhängig davon, ob zwischen den Beteiligten Lieferanten- oder Kundenbeziehungen bestehen (vertikale Beziehung).",0.0787922280042399,0.448620305817564,[0.6713728904724121]
