source,target,legal_entity,BLEU,METEOR,COMET,term
"Finland and Sweden shall have the option of declaring that the Convention of 6 February 1931 between Denmark, Finland, Iceland, Norway and Sweden comprising international private law provisions on marriage, adoption and guardianship, together with the Final Protocol thereto, will apply, in whole or in part, in their mutual relations, in place of the rules of this Regulation.","Finnland und Schweden können erklären, dass das Übereinkommen vom 6. Februar 1931 zwischen Dänemark, Finnland, Island, Norwegen und Schweden mit Bestimmungen des internationalen Verfahrensrechts über Ehe, Adoption und Vormundschaft einschließlich des Schlussprotokolls anstelle dieser Verordnung ganz oder teilweise auf ihre gegenseitigen Beziehungen anwendbar ist.","protocol, adoption, regulation, guardianship, mutual, marriage, option, rules, will, law",0.004497925365292407,0.08538899430740038,0.9326626062393188,adoption
These tariffs or the methodologies or modifications thereto shall be published together with the decision on formal adoption.,Diese Tarife bzw. Methoden und Änderungen werden zusammen mit der förmlichen Annahmeentscheidung veröffentlicht.,"decision, adoption",0.010182425646195498,0.032467532467532464,0.959190845489502,adoption
"Pursuant to Article 59(2)(a) of the Council Regulation concerning jurisdiction and the recognition and enforcement of judgments in matrimonial matters and matters of parental responsibility, repealing Regulation (EC) No 1347/2000, Finland hereby declares that the Convention of 6 February 1931 between Finland, Denmark, Iceland, Norway and Sweden comprising international private law provisions on marriage, adoption and guardianship, together with the Final Protocol thereto, will apply in full in relations between Finland and Sweden, in place of the rules of the Regulation.","Gemäß Artikel 59 Absatz 2 Buchstabe a) der Verordnung des Rates über die Zuständigkeit und Anerkennung und Vollstreckung von Entscheidungen in Ehesachen und in Verfahren betreffend die elterliche Verantwortung und zur Änderung der Verordnung (EG) Nr. 1347/2000 erklärt Finnland, dass das Übereinkommen vom 6. Februar 1931 zwischen Finnland, Dänemark, Island, Norwegen und Schweden mit Bestimmungen des internationalen Verfahrensrechts über Ehe, Adoption und Vormundschaft einschließlich des Schlussprotokolls anstelle dieser Verordnung in den gegenseitigen Beziehungen zwischen Finnland und Schweden in vollem Umfang zur Anwendung kommt.","protocol, adoption, regulation, guardianship, article, marriage, rules, jurisdiction, will, law",0.006771928138028394,0.126240266829836,0.9234561324119568,adoption
Ireland is therefore not taking part in its adoption and is not bound by it or subject to its application.,"Irland beteiligt sich daher nicht an der Annahme dieser Verordnung, die für Irland nicht bindend oder anwendbar ist.","taking, adoption",0.009134423666564471,0.02487562189054727,0.9662013649940491,adoption
"By way of derogation, where the legislation of a Member State relating to family reunification in force on the date of adoption of this Directive takes into account its reception capacity, the Member State may provide for a waiting period of no more than three years between submission of the application for family reunification and the issue of a residence permit to the family members.","Abweichend davon kann ein Mitgliedstaat, dessen bei Annahme der Richtlinie geltendes nationales Recht im Bereich der Familienzusammenführung die Aufnahmefähigkeit dieses Mitgliedstaats berücksichtigt, eine Wartefrist von höchstens drei Jahren, zwischen der Stellung eines Antrags auf Familienzusammenführung und der Ausstellung eines Aufenthaltstitels an Familienangehörige, vorsehen.","adoption, state, member, residence, permit, issue, legislation, family, capacity, account",0.003519816815769827,0.03,0.928630530834198,adoption
"Finland and Sweden shall have the option of declaring that the Convention of 6 February 1931 between Denmark, Finland, Iceland, Norway and Sweden comprising international private law provisions on marriage, adoption and guardianship, together with the Final Protocol thereto, will apply, in whole or in part, in their mutual relations, in place of the rules of this Regulation.","Finnland und Schweden können erklären, dass das Übereinkommen vom 6. Februar 1931 zwischen Dänemark, Finnland, Island, Norwegen und Schweden mit Bestimmungen des internationalen Verfahrensrechts über Ehe, Adoption und Vormundschaft einschließlich des Schlussprotokolls anstelle dieser Verordnung ganz oder teilweise auf ihre gegenseitigen Beziehungen anwendbar ist.","protocol, adoption, regulation, guardianship, mutual, marriage, option, rules, will, law",0.004497925365292407,0.08538899430740038,0.9326626062393188,guardianship
"Pursuant to Article 59(2)(a) of the Council Regulation concerning jurisdiction and the recognition and enforcement of judgments in matrimonial matters and matters of parental responsibility, repealing Regulation (EC) No 1347/2000, Finland hereby declares that the Convention of 6 February 1931 between Finland, Denmark, Iceland, Norway and Sweden comprising international private law provisions on marriage, adoption and guardianship, together with the Final Protocol thereto, will apply in full in relations between Finland and Sweden, in place of the rules of the Regulation.","Gemäß Artikel 59 Absatz 2 Buchstabe a) der Verordnung des Rates über die Zuständigkeit und Anerkennung und Vollstreckung von Entscheidungen in Ehesachen und in Verfahren betreffend die elterliche Verantwortung und zur Änderung der Verordnung (EG) Nr. 1347/2000 erklärt Finnland, dass das Übereinkommen vom 6. Februar 1931 zwischen Finnland, Dänemark, Island, Norwegen und Schweden mit Bestimmungen des internationalen Verfahrensrechts über Ehe, Adoption und Vormundschaft einschließlich des Schlussprotokolls anstelle dieser Verordnung in den gegenseitigen Beziehungen zwischen Finnland und Schweden in vollem Umfang zur Anwendung kommt.","protocol, adoption, regulation, guardianship, article, marriage, rules, jurisdiction, will, law",0.006771928138028394,0.126240266829836,0.9234561324119568,guardianship
A pensioner and/or member of his family staying in a State other than the State in which they reside,"Aufenthalt des Rentners und/oder der Familienangehörigen in einem Staat als dem, in dem sie wohnen","member, family, state",0.012109013026441871,0.06134969325153374,0.9700748920440674,guardianship
Residence of members of the family in a Member State other than the one in which the pensioner resides,"Familienangehörige, die in einem anderen Mitgliedstaat als dem Wohnmitgliedstaat des Rentners wohnen","member, residence, family, state",0.010182425646195498,0.03676470588235294,0.9666162133216858,guardianship
Transitional provisions relating to family benefits,ÜBERGANGSVORSCHRIFTEN FÜR FAMILIENLEISTUNGEN,family,0.0,0.0,0.9795233607292175,guardianship
The enforcement procedure is governed by the law of the Member State of enforcement.,Für das Vollstreckungsverfahren ist das Recht des Vollstreckungsmitgliedstaats maßgebend.,"member, state, law, procedure",0.013217947626377298,0.04761904761904763,0.9714736342430115,law
"On the one hand, a notification has important legal consequences which are favourable to the parties to the proposed concentration, while, on the other hand, failure to comply with the obligation to notify renders the parties liable to fines and may also entail civil law disadvantages for them.","Von einer ordnungsgemäßen Anmeldung hängen einerseits wichtige, für die an dem Zusammenschlussvorhaben Beteiligten vorteilhafte Rechtsfolgen ab. Andererseits stellt die Verletzung der Anmeldepflicht eine mit Geldbußen bedrohte Handlung dar; sie kann für die Anmelder auch nachteilige Rechtsfolgen zivilrechtlicher Art mit sich bringen.","law, obligation, civil, liable",0.00410726430147258,0.021834061135371178,0.9340562224388123,law
"If the act on which the request for assistance is based is punishable under the law of both Contracting Parties by virtue of being an infringement of the rules of law which is being prosecuted by the administrative authorities, and where the decision may give rise to proceedings before a court having jurisdiction in particular in criminal matters, the procedure outlined in paragraph 1 must in principle be used for the forwarding of procedural documents.","Liegt dem Rechtshilfeersuchen eine Handlung zugrunde, die sowohl nach dem Recht der ersuchten als auch nach dem Recht der ersuchenden Vertragspartei als Zuwiderhandlung gegen Ordnungsvorschriften durch Behörden geahndet wird, gegen deren Entscheidung ein auch in Strafsachen zuständiges Gericht angerufen werden kann, so ist bei der Zustellung von Urkunden grundsätzlich nach Absatz 1 zu verfahren.","procedure, court, rules, request, jurisdiction, law, decision, criminal, act, infringement",0.003476381700878172,0.04166666666666667,0.9111642241477966,law
"Even if national law does not provide for enforceability by operation of law, notwithstanding any appeal, of a judgment requiring the return of the child mentioned in Article 11(b)(8), the court of origin may declare the judgment enforceable.","Auch wenn das nationale Recht nicht vorsieht, dass eine in Artikel 11 Absatz 8 genannte Entscheidung über die Rückgabe des Kindes ungeachtet der Einlegung eines Rechtsbehelfs von Rechts wegen vollstreckbar ist, kann das Gericht des Ursprungsmitgliedstaats die Entscheidung für vollstreckbar erklären.","child, article, appeal, judgment, court, law",0.005987016463560547,0.06756756756756757,0.9372795224189758,law
Prorogation of jurisdiction,Vereinbarung über die Zuständigkeit,jurisdiction,0.0,0.0,0.9833049178123474,law
"In the event of a polygamous marriage, where the sponsor already has a spouse living with him in the territory of a Member State, the Member State concerned shall not authorise the family reunification of a further spouse.","Lebt im Falle einer Mehrehe bereits ein Ehegatte gemeinsam mit dem Zusammenführenden im Hoheitsgebiet eines Mitgliedstaats, so gestattet der betreffende Mitgliedstaat nicht die Familienzusammenführung eines weiteren Ehegatten.","state, member, marriage, sponsor, family",0.005355924989097696,0.033112582781456956,0.9450660347938538,marriage
"Finland and Sweden shall have the option of declaring that the Convention of 6 February 1931 between Denmark, Finland, Iceland, Norway and Sweden comprising international private law provisions on marriage, adoption and guardianship, together with the Final Protocol thereto, will apply, in whole or in part, in their mutual relations, in place of the rules of this Regulation.","Finnland und Schweden können erklären, dass das Übereinkommen vom 6. Februar 1931 zwischen Dänemark, Finnland, Island, Norwegen und Schweden mit Bestimmungen des internationalen Verfahrensrechts über Ehe, Adoption und Vormundschaft einschließlich des Schlussprotokolls anstelle dieser Verordnung ganz oder teilweise auf ihre gegenseitigen Beziehungen anwendbar ist.","protocol, adoption, regulation, guardianship, mutual, marriage, option, rules, will, law",0.004497925365292407,0.08538899430740038,0.9326626062393188,marriage
"Pursuant to Article 59(2)(a) of the Council Regulation concerning jurisdiction and the recognition and enforcement of judgments in matrimonial matters and matters of parental responsibility, repealing Regulation (EC) No 1347/2000, Finland hereby declares that the Convention of 6 February 1931 between Finland, Denmark, Iceland, Norway and Sweden comprising international private law provisions on marriage, adoption and guardianship, together with the Final Protocol thereto, will apply in full in relations between Finland and Sweden, in place of the rules of the Regulation.","Gemäß Artikel 59 Absatz 2 Buchstabe a) der Verordnung des Rates über die Zuständigkeit und Anerkennung und Vollstreckung von Entscheidungen in Ehesachen und in Verfahren betreffend die elterliche Verantwortung und zur Änderung der Verordnung (EG) Nr. 1347/2000 erklärt Finnland, dass das Übereinkommen vom 6. Februar 1931 zwischen Finnland, Dänemark, Island, Norwegen und Schweden mit Bestimmungen des internationalen Verfahrensrechts über Ehe, Adoption und Vormundschaft einschließlich des Schlussprotokolls anstelle dieser Verordnung in den gegenseitigen Beziehungen zwischen Finnland und Schweden in vollem Umfang zur Anwendung kommt.","protocol, adoption, regulation, guardianship, article, marriage, rules, jurisdiction, will, law",0.006771928138028394,0.126240266829836,0.9234561324119568,marriage
"SUBJECT TO ARTICLES 12 TO 15 , TROUSSEAUX AND HOUSEHOLD EFFECTS , WHETHER OR NOT NEW , BELONGING TO A PERSON TRANSFERRING HIS OR HER NORMAL PLACE OF RESIDENCE FROM A THIRD COUNTRY TO THE CUSTOMS TERRITORY OF THE COMMUNITY ON THE OCCASION OF HIS OR HER MARRIAGE , SHALL BE ADMITTED FREE OF IMPORT DUTIES.","VON DEN EINGANGSABGABEN BEFREIT SIND VORBEHALTLICH DER ARTIKEL 12 BIS 15 AUSSTEUER UND HAUSRAT , AUCH NEU , EINER PERSON , DIE IHREN GEWÖHNLICHEN WOHNSITZ AUS ANLASS IHRER EHESCHLIESSUNG AUS EINEM DRITTLAND IN DAS ZOLLGEBIET DER GEMEINSCHAFT VERLEGT.","marriage, residence, person, household",0.005212783368500717,0.0857843137254902,0.8853805065155029,marriage
"In particular, in the following cases special leave shall be granted as shown: - marriage of the staff member : four days,","Anspruch auf Dienstbefreiung besteht insbesondere in nachstehenden Fällen und in folgenden Grenzen: - Eheschließung des Bediensteten : vier Tage,","member, marriage",0.020144990145560468,0.19924714434060226,0.9533711075782776,marriage
"Two Member States or their competent authorities may, by mutual agreement and having received the Opinion of the Administrative Commission, adopt simplified forms for use between them.",ZWEI MITGLIEDSTAATEN ODER DEREN ZUSTÄNDIGE BEHÖRDEN KÖNNEN NACH STELLUNGNAHME DER VERWALTUNGSKOMMISSION VEREINFACHTE FORMBLÄTTER FÜR IHRE GEGENSEITIGEN BEZIEHUNGEN VEREINBAREN.,"opinion, use, mutual, member, adopt, agreement, commission, competent",0.006244385951234721,0.024875621890547265,0.9436996579170227,mutual
"subject to mutual recognition, a Member State may choose to authorise SMEs which have their registered office in that Member State and who expressly ask to be considered as qualified investors;","vorbehaltlich der gegenseitigen Anerkennung kann ein Mitgliedstaat KMU zulassen, die ihren Sitz in diesem Mitgliedstaat haben und ausdrücklich als qualifizierte Anleger angesehen werden möchten;","member, mutual, state",0.007434360163166208,0.05617977528089888,0.9526391625404358,mutual
Additional measures and mutual assistance,Zusätzliche Maßnahmen und Amtshilfe,mutual,0.0,0.0,0.9816865921020508,mutual
"Arrangements should be made to harmonise the licensing systems for controllers, in order to improve the availability of controllers and to promote the mutual recognition of licences.","Es sollten Regelungen zur Harmonisierung der Zulassungssysteme für Fluglotsen eingeführt werden, um die Verfügbarkeit von Fluglotsen zu verbessern und die gegenseitige Anerkennung der Zulassungen zu fördern.","order, mutual",0.007696339439306161,0.03558718861209964,0.9408978223800659,mutual
"Whereas the approximation of national laws relating to motor vehicles entails the mutual recognition by Member States of the inspections carried out by each of them on the basis of the common requirements,","Zur Angleichung der einzelstaatlichen Rechtsvorschriften für Kraftfahrzeuge gehört auch , daß die Mitgliedstaaten die von jedem von ihnen aufgrund gemeinsamer Vorschriften durchgeführten Kontrollen gegenseitig anerkennen -","member, mutual",0.005474870710453651,0.01865671641791045,0.9093679785728455,mutual
"Finland and Sweden shall have the option of declaring that the Convention of 6 February 1931 between Denmark, Finland, Iceland, Norway and Sweden comprising international private law provisions on marriage, adoption and guardianship, together with the Final Protocol thereto, will apply, in whole or in part, in their mutual relations, in place of the rules of this Regulation.","Finnland und Schweden können erklären, dass das Übereinkommen vom 6. Februar 1931 zwischen Dänemark, Finnland, Island, Norwegen und Schweden mit Bestimmungen des internationalen Verfahrensrechts über Ehe, Adoption und Vormundschaft einschließlich des Schlussprotokolls anstelle dieser Verordnung ganz oder teilweise auf ihre gegenseitigen Beziehungen anwendbar ist.","protocol, adoption, regulation, guardianship, mutual, marriage, option, rules, will, law",0.004497925365292407,0.08538899430740038,0.9326626062393188,option
"The extent to which each option achieves the restoration of site of the environmental damage,","inwieweit es mit der jeweiligen Option gelingt, den Ort des Umweltschadens zu sanieren;",option,0.012300686288463768,0.06622516556291391,0.9653851389884949,option
"An application for a registered Community design shall be filed, at the option of the applicant:",Die Anmeldung des Gemeinschaftsgeschmacksmusters kann nach Wahl des Anmelders eingereicht werden:,option,0.010802314890908065,0.03968253968253969,0.9519380331039429,option
Member States shall have the option of submitting a written request that the draft Decision be discussed in a plenary meeting of the Standing Committee.,"Die Mitgliedstaaten können schriftlich beantragen, dass der Entscheidungsentwurf vom Ständigen Ausschuss im Plenum erörtert wird.","draft, plenary, member, option, standing, decision, request",0.0072658577559704465,0.02793296089385475,0.9540802836418152,option
where a Member State exercises the option under Article 6(5): on the amount of annualised interest.,wenn ein Mitgliedstaat von der Wahlmöglichkeit des Artikels 6 Absatz 5 Gebrauch macht: auf den Betrag der auf Jahresbasis umgerechneten Zinsen.,"interest, state, member, article, option",0.01174450641597186,0.08771929824561402,0.9270265102386475,option
"If both length bytes (Lc and Le) are requested, the described command has to be split in two parts if the IFD is using protocol T=0: the IFD sends the command as described with P3=Lc + data and then sends a GET_RESPONSE (see point 3.6.6) command with P3=Le.","Werden beide Längenbytes (Lc und Le) angefordert, ist der Befehl in zwei Teile aufzuspalten, wenn das IFD das Protokoll T=0 verwendet: Das IFD sendet den Befehl wie beschrieben mit P3=Lc + Daten und sendet dann einen GET RESPONSE-Befehl (siehe Abschnitt 3.6.6) bei P3=Le.",protocol,0.01795129631845714,0.2725754984987815,0.8971163630485535,protocol
Examples of basic PTS for protocol selection are the following:,Beispiele für ein Basis-PTS zur Protokollwahl:,protocol,0.018850319022747353,0.06756756756756757,0.9730635285377502,protocol
the review and compliance procedures under the Kyoto Protocol in accordance with the relevant decisions thereunder;,"Überprüfungs- und Einhaltungsverfahren nach dem Kyoto-Protokoll, gemäß den dazugehörigen einschlägigen Beschlüssen,","protocol, review, relevant",0.0,0.0,0.9505483508110046,protocol
The protocol shall include details of:,Im Protokoll festzuhalten sind:,protocol,0.033031643180138064,0.09615384615384616,0.979028046131134,protocol
"The data communication shall comply to ISO 14 230-1 Road vehicles - Diagnostic systems - Keyword protocol 2000 - Part 1: Physical layer, First edition: 1999.","Die Datenkommunikation erfolgt nach ISO 14230-1 Straßenfahrzeuge - Diagnosesysteme - Schlüsselwort 2000 - Teil 1: Bitübertragungsschicht, 1999.",protocol,0.02598783206414603,0.3542857142857143,0.933192253112793,protocol
Commission Regulation (EC) No 2132/2003 of 4 December 2003 amending Regulation (EC) No 2799/1999 laying down detailed rules for applying Regulation (EC) No 1255/1999 as regards the grant of aid for skimmed milk and skimmed-milk powder intended for animal feed and the sale of such skimmed-milk powder,Verordnung (EG) Nr. 2132/2003 der Kommission vom 4. Dezember 2003 zur Änderung der Verordnung (EG) Nr. 2799/1999 mit Durchführungsvorschriften zur Verordnung (EG) Nr. 1255/1999 des Rates hinsichtlich der Gewährung einer Beihilfe für Magermilch und Magermilchpulver für Futterzwecke und des Verkaufs dieses Magermilchpulvers,"regulation, grant, sale, rules, commission",0.006289893946162305,0.10556621880998082,0.9371534585952759,regulation
"supply immediately any information which would facilitate compliance with this Regulation, such as accounts and amounts frozen in accordance with Article 2, to the competent authorities of the Member States listed in Annex II where they are resident or located, and shall transmit such information, directly or through these competent authorities, to the Commission;","den in Anhang II aufgeführten zuständigen Behörden der Mitgliedstaaten, in denen sie ihren Sitz oder eine Niederlassung haben, sowie der Kommission - direkt oder über diese zuständigen Behörden - unverzüglich alle Informationen zu übermitteln, die die Einhaltung dieser Verordnung erleichtern würden, z. B. Informationen über gemäß Artikel 2 eingefrorene Konten und Guthaben;","regulation, listed, member, article, resident, commission, competent, information",0.005266039344377937,0.07731958762886598,0.9274613857269287,regulation
"The Agency may cooperate with the aeronautical authorities of third countries and the international organisations competent in matters covered by this Regulation in the framework of working arrangements concluded with those bodies, in accordance with the relevant provisions of the Treaty.","Die Agentur kann mit den Luftfahrtbehörden von Drittländern und den internationalen Organisationen, die für von dieser Verordnung erfasste Bereiche zuständig sind, im Rahmen von Arbeitsvereinbarungen mit diesen Stellen im Einklang mit den einschlägigen Bestimmungen des Vertrags zusammenarbeiten.","treaty, regulation, agency, competent, relevant",0.005097615802300061,0.02481389578163772,0.9357160925865173,regulation
"the complete dossier is submitted within the time period specified in Annex V to this Regulation for the product type concerned, together with the summary dossier referred to in Article 11(1)(b) of Directive 98/8/EC and defined in Annex IV to this Regulation.","die vollständigen Unterlagen innerhalb der in Anhang V der vorliegenden Verordnung für die betreffende Produktart gesetzten Frist, einschließlich der in Artikel 11 Absatz 1 Buchstabe b) der Richtlinie 98/8/EG genannten und in Anhang IV der vorliegenden Verordnung definierten Zusammenfassung der Unterlagen, übermittelt werden.","article, regulation",0.011877413503212092,0.14519595338353744,0.9291460514068604,regulation
Commission Regulation (EC) No 47/2003 of 10 January 2003 amending Annex I to Council Regulation (EC) No 2200/96,Verordnung (EG) Nr. 47/2003 der Kommission vom 10. Januar 2003 zur Änderung von Anhang I der Verordnung (EG) Nr. 2200/96 des Rates,"commission, regulation",0.010946357466256391,0.1590106007067138,0.9674302935600281,regulation
Commission Regulation (EC) No 2132/2003 of 4 December 2003 amending Regulation (EC) No 2799/1999 laying down detailed rules for applying Regulation (EC) No 1255/1999 as regards the grant of aid for skimmed milk and skimmed-milk powder intended for animal feed and the sale of such skimmed-milk powder,Verordnung (EG) Nr. 2132/2003 der Kommission vom 4. Dezember 2003 zur Änderung der Verordnung (EG) Nr. 2799/1999 mit Durchführungsvorschriften zur Verordnung (EG) Nr. 1255/1999 des Rates hinsichtlich der Gewährung einer Beihilfe für Magermilch und Magermilchpulver für Futterzwecke und des Verkaufs dieses Magermilchpulvers,"regulation, grant, sale, rules, commission",0.006289893946162305,0.10556621880998082,0.9371534585952759,rules
Rules common to several measures,Allgemeine Vorschriften für verschiedene Maßnahmen,rules,0.0,0.0,0.9817439913749695,rules
Whereas the detailed rules for application of the basic principles of this Regulation must be so drawn that they not only ensure effective supervision while simplifying administration as far as possible but also meet the needs of undertakings for certainty in the law;,"Die Einzelheiten der Anwendung der materiellrechtlichen Vorschriften dieser Verordnung müssen so festgelegt werden, daß sie dem Erfordernis einer wirksamen Überwachung bei möglichst einfacher Verwaltungskontrolle entsprechen. Andererseits ist das Erfordernis der rechtlichen Sicherheit der Unternehmen zu berücksichtigen.","law, rules, regulation",0.004185635735742376,0.012658227848101267,0.9325945973396301,rules
"Having regard to Regulation (EC) No 999/2001 of the European Parliament and of the Council of 22 May 2001 laying down rules for the prevention, control and eradication of certain transmissible spongiform encephalopathies(1), as last amended by Commission Regulation (EC) No 1326/2001(2), and in particular Article 23 thereof,","gestützt auf die Verordnung (EG) Nr. 999/2001 des Europäischen Parlaments und des Rates vom 22. Mai 2001 mit Vorschriften zur Verhütung, Kontrolle und Tilgung bestimmter transmissibler spongiformer Enzephalopathien(1), zuletzt geändert durch die Verordnung (EG) Nr. 1326/2001 der Kommission(2), und insbesondere Artikel 23,","regulation, article, control, rules, commission",0.09084844809738221,0.27942664418212476,0.9311033487319946,rules
"Without prejudice to the implementing measures already adopted, on the expiry of a four-year period following the entry into force of this Directive, the application of the provisions thereof requiring the adoption of technical rules and decisions in accordance with the procedure referred to in paragraph 2 shall be suspended.","Unbeschadet der bereits erlassenen Durchführungsmaßnahmen wird nach Ablauf eines Zeitraums von vier Jahren ab Inkrafttreten dieser Richtlinie die Anwendung der Bestimmungen, nach denen die Annahme von technischen Vorschriften und Entscheidungen gemäß dem Verfahren des Absatzes 2 erforderlich ist, ausgesetzt.","adoption, rules, entry, prejudice, procedure",0.004884387930507875,0.04640371229698376,0.9376339912414551,rules
"The TACs shall not exceed a level of catches which a scientific evaluation, carried out by the STECF in the light of the most recent report of the ICES, has indicated will result in an increase of 30 % in the quantities of mature fish in the sea at the end of the year of their application, compared to the quantities estimated to have been in the sea at the start of that year.","Die TAC werden maximal in einer Höhe festgesetzt, bei der nach wissenschaftlicher Einschätzung des STECF unter Berücksichtigung des jüngsten ICES-Berichts gewährleistet ist, dass die Mengen geschlechtsreifer Fische im Meer am Ende des Jahres, für das die TAC gelten, im Vergleich zu den Mengen, die sich Schätzungen zufolge am Anfang dieses Jahres im Meer befanden, um 30 % zugenommen haben.",will,0.006952763401756345,0.09456845238095238,0.914156436920166,will
"The Community will select European postgraduate courses which, for the purposes of the programme, will be called ""Erasmus Mundus masters courses"" and will be selected on the basis of the quality of the courses offered and hosting of students, as provided for under ""Selection procedures"" in this Annex.","Die Gemeinschaft wählt gemäß den im Teil ""Auswahlverfahren"" dieses Anhangs dargelegten Verfahren europäische Postgraduiertenstudiengänge aus, die für die Zwecke dieses Programms als ""Erasmus-Mundus-Masterstudiengang"" bezeichnet und entsprechend der Qualität der angebotenen Kurse und der Betreuung der Studierenden ausgewählt werden.",will,0.005107786384598448,0.07743362831858407,0.9183598160743713,will
"Finland and Sweden shall have the option of declaring that the Convention of 6 February 1931 between Denmark, Finland, Iceland, Norway and Sweden comprising international private law provisions on marriage, adoption and guardianship, together with the Final Protocol thereto, will apply, in whole or in part, in their mutual relations, in place of the rules of this Regulation.","Finnland und Schweden können erklären, dass das Übereinkommen vom 6. Februar 1931 zwischen Dänemark, Finnland, Island, Norwegen und Schweden mit Bestimmungen des internationalen Verfahrensrechts über Ehe, Adoption und Vormundschaft einschließlich des Schlussprotokolls anstelle dieser Verordnung ganz oder teilweise auf ihre gegenseitigen Beziehungen anwendbar ist.","protocol, adoption, regulation, guardianship, mutual, marriage, option, rules, will, law",0.004497925365292407,0.08538899430740038,0.9326626062393188,will
For the purposes of this error detection a submessage acknowledge will be considered as a request to the VU.,Zum Zwecke dieser Fehlererkennung wird eine Teilnachrichtquittung als Anforderung an die FE betrachtet.,"will, request, error, acknowledge",0.009629943614188135,0.03424657534246575,0.9446064829826355,will
"Where other possible outcomes are either mostly higher or mostly lower than the most likely outcome, the best estimate will be a higher or lower amount.","Wenn andere mögliche Ergebnisse entweder größtenteils über oder größtenteils unter dem wahrscheinlichsten Ergebnis liegen, ist die bestmögliche Schätzung ein höherer bzw. niedrigerer Betrag. Zum Beispiel:",will,0.0077070503045172664,0.03460207612456748,0.9538112282752991,will
"Member States shall take appropriate measures, in accordance with national law, to protect coordinators with regard to claims for damages relating to their functions under this Regulation, save in cases of gross negligence or wilful misconduct.""","Die Mitgliedstaaten ergreifen gemäß ihren innerstaatlichen Rechtsvorschriften geeignete Maßnahmen, um die Koordinatoren — außer bei grober Fahrlässigkeit und Vorsatz — in Bezug auf Schadensersatzansprüche im Zusammenhang mit ihren Aufgaben im Rahmen dieser Verordnung zu schützen.""","regulation, member, negligence, misconduct, law, claims, damages",0.011326402345230238,0.08240861618798956,0.952434241771698,duty
torture or inhuman or degrading treatment or punishment of an applicant in the country of origin; or,Folter oder unmenschliche oder erniedrigende Behandlung oder Bestrafung eines Antragstellers im Herkunftsland oder,torture,0.0,0.0,0.9615293741226196,duty
Member States shall take all necessary measures to ensure that any promotion and publicity activities in support of the donation of human tissues and cells comply with guidelines or legislative provisions laid down by the Member States.,"Die Mitgliedstaaten treffen alle erforderlichen Maßnahmen, um sicherzustellen, dass jede Werbung und sonstige Maßnahmen zur Förderung von Spenden menschlicher Gewebe und Zellen im Einklang mit den von den Mitgliedstaaten festgelegten Leitlinien oder Rechtsvorschriften stehen.","member, publicity, donation",0.0048742862874500996,0.026954177897574125,0.9400601983070374,duty
"In comparison with domestic trade in, and competition between, products incorporating a design, trade and competition within the Community are prevented and distorted by the large number of applications, offices, procedures, laws, nationally circumscribed exclusive rights and the combined administrative expense with correspondingly high costs and fees for the applicant.","Im Vergleich zum innerstaatlichen Handel und Wettbewerb mit Erzeugnissen, in denen ein Muster Verwendung findet, werden nämlich der innergemeinschaftliche Handel und Wettbewerb durch eine große Zahl von Anmeldungen, Behörden, Verfahren, Gesetzen, einzelstaatlich begrenzten ausschließlichen Rechten, sowie den Verwaltungsaufwand mit entsprechend hohen Kosten und Gebühren für den Anmelder verhindert und verzerrt.","expense, rights, costs",0.00545251960662473,0.07758620689655173,0.9002735614776611,duty
appropriations are available.,der Verfügbarkeit der Mittel.,,0.06257106818159155,0.10204081632653061,0.9789823293685913,duty
"in certain particularly disadvantaged geographical areas, for reduced rates of excise duty on domestic fuel and LPG used for heating and distributed through the networks of such areas, provided that the rates are in accordance with the obligations laid down in this Directive, and in particular the minimum rates of excise duty;","in einigen geografisch besonders benachteiligten Gebieten ermäßigte Verbrauchsteuersätze für Heizöl und Flüssiggas, das für Heizzwecke verwendet und über Leitungen in diesen Gebieten verteilt wird, unter der Voraussetzung, dass diese Sätze den Anforderungen dieser Richtlinie und insbesondere den Verbrauchsteuer-Mindestsätzen entsprechen;","excise, duty",0.005107786384598448,0.06772009029345373,0.9333695769309998,excise
Requests regarding evasion of excise duties may not be rejected on the grounds that the requested country does not levy excise duties on the goods referred to in the request.,"Ersuchen in Verfahren wegen des Verdachts der Hinterziehung von Verbrauchsteuern dürfen nicht mit der Begründung abgelehnt werden, dass von der ersuchten Vertragspartei Verbrauchsteuern auf die in dem Ersuchen genannten Waren nicht erhoben werden.","excise, request, levy, goods",0.006305358104648884,0.028901734104046246,0.9399637579917908,excise
for a differentiated rate on excise duty on fuels with a maximum sulphur content of 10 ppm from 1 January 2003 until 31 December 2005;,Vom 1. Januar 2003 bis 31. Dezember 2005 Staffelung des Verbrauchsteuersatzes auf Brenn- bzw. Kraftstoffe mit einem maximalen Schwefelgehalt von 10 ppm;,"excise, duty",0.02101654884156187,0.18445839874411302,0.9482836127281189,excise
for a differentiated rate of excise duty for premium-grade unleaded petrol containing a potassium-based additive to improve resistance to valve burn-out (or any other additive of equivalent effect);,"Anwendung eines gestaffelten Verbrauchsteuersatzes für hochoktaniges, unverbleites Benzin, das zur Verbesserung der Verbrennungseigenschaften einen Zusatzstoff auf der Grundlage von Pottasche (oder einen anderen Zusatz gleicher Wirkung) enthält;","excise, premium, equivalent, duty",0.007687074141036395,0.04702194357366771,0.915753185749054,excise
