source,target,legal_entity,BLEU,METEOR,COMET,term
"For the purpose of measuring the percentage change, either upward or downward, in the purchasing power of salaries in the national civil services, Eurostat shall, on the basis of information supplied before the end of September by the national authorities concerned, calculate specific indicators reflecting changes in the real remuneration of civil servants in central government, between the month of July of the previous year and the month of July of the current year.","Um zu ermitteln, inwieweit sich die Kaufkraft der Gehälter im öffentlichen Dienst der Mitgliedstaaten prozentual erhöht oder verringert hat, stellt Eurostat anhand der Angaben, die bis Ende September von den betreffenden nationalen Behörden eingegangen sind, spezifische Indikatoren auf, aus denen hervorgeht, wie sich die realen Dienstbezüge der nationalen Beamten in den Zentralverwaltungen zwischen dem Monat Juli des Vorjahres und dem Monat Juli des laufenden Jahres entwickelt haben.","information, civil, government",0.00397810118142876,0.08701472556894245,0.9269407391548157,information
It is necessary to ensure a reasonable level of quality in the information disseminated and the maintenance of existing statistical series.,Die verbreiteten Daten müssen eine akzeptable Qualität aufweisen und die vorhandenen statistischen Reihen müssen gepflegt werden.,"information, reasonable",0.008687475782716616,0.02857142857142857,0.9704183340072632,information
This information shall be provided annually and at the latest in the documents accompanying the preliminary draft budget.,"Die Angaben werden jährlich rechtzeitig vorgelegt, und zwar spätestens zusammen mit den Dokumenten zum Haushaltsvorentwurf.","information, draft",0.010182425646195498,0.02906976744186046,0.9626715183258057,information
"If it is impracticable to disclose any of this information, this fact should be disclosed.","Sofern dies im Einzelfall nicht durchführbar oder wirtschaftlich nicht vertretbar ist, ist diese Tatsache anzugeben.","information, fact",0.013679192123121896,0.058823529411764705,0.9722080826759338,information
GOODS LISTED IN ARTICLE 30 WHICH ARE CONTAINED IN A SMALL CONSIGNMENT OF A NON-COMMERCIAL NATURE IN AMOUNTS EXCEEDING THOSE LAID DOWN IN THAT ARTICLE SHALL BE ENTIRELY EXCLUDED FROM DUTY-FREE ADMISSION.,"IN ARTIKEL 30 GENANNTE WAREN , DIE IN EINER KLEINSENDUNG NICHTKOMMERZIELLER ART IN GRÖßEREN ALS DEN IN ARTIKEL 30 FESTGELEGTEN MENGEN ENTHALTEN SIND , SIND VON DER BEFREIUNG VOLLSTÄNDIG AUSGESCHLOSSEN.","admission, listed, article, consignment, goods, duty",0.008840994001530048,0.09615384615384617,0.9249600768089294,listed
Applicants must certify that they are not in one of the situations listed in Article 93.,"Die Antragsteller müssen bestätigen, dass sie sich nicht in einer der in Artikel 93 genannten Situationen befinden.","listed, article",0.014461870879312647,0.10638297872340426,0.9677249193191528,listed
"In some cases, the information sources listed in paragraph 18 may suggest different conclusions as to the fair value of a biological asset or agricultural produce.",In einigen Fällen können die in Paragraph 18 aufgeführten Informationsquellen verschiedene Schlussfolgerungen für den beizulegenden Zeitwert eines biologischen Vermögenswertes oder eines landwirtschaftlichen Erzeugnisses nahe legen.,"listed, information, value, asset",0.009498525867740094,0.1702290076335878,0.9441527724266052,listed
"Article 6(2) shall not prevent the crediting of the frozen accounts by financial institutions that receive funds transferred by third parties to the account of the listed person or entity, provided that any additions to such accounts will also be frozen.","Durch Artikel 6 Absatz 2 wird nicht verhindert, dass Finanzinstitute auf eingefrorenen Konten die Gelder gutschreiben, die ihnen von Dritten zur Gutschrift auf das Konto einer in der Liste erfassten Person oder Organisation übertragen werden, vorausgesetzt, dass solche Gutschriften auf eingefrorenen Konten ebenfalls eingefroren werden.","entity, listed, article, will, person, account",0.005182357760371623,0.06048387096774193,0.9121192693710327,listed
"In addition to the specified risk material listed in (a), the following tissues must be designated as specified risk material in the United Kingdom of Great Britain and Northern Ireland and in Portugal, with the exception of the Autonomous Region of the Azores: the entire head excluding the tongue, including the brain, eyes and trigeminal ganglia;","Neben den unter Buchstabe a) genannten spezifizierten Risikomaterialien sind die nachfolgend genannten Gewebe im Vereinigten Königreich sowie in Portugal - mit Ausnahme der Aut 2000 onomen Region der Azoren - als spezifizierte Risikomaterialien auszuweisen: der gesamte Kopf ohne Zunge aber einschließlich Gehirn, Augen und Trigeminalganglien;","listed, material, risk, exception",0.01012090815331229,0.125,0.9026767611503601,listed
"exceptional expenditure necessarily incurred by the staff member for the purposes of the mission, either on receipt of special instructions or on account of force majeure and in the interests of the Foundation, and resulting in disbursement out of reasonable proportion to the allowance provided.","außergewöhnliche Auslagen, die dem Bediensteten bei Erledigung eines dienstlichen Auftrags entweder auf Grund besonderer Weisungen oder durch höhere Gewalt und im Interesse des Organs entstehen, sofern die gewährten Tagegelder für diese Auslagen offensichtlich nicht ausreichen.","foundation, member, receipt, account, reasonable",0.005034460682273033,0.03846153846153846,0.9279300570487976,member
ICES division/NAFO sub-area and non-member country fishing zone (reference No in log-book : (22)),_ ICES / NAFO-GEBIET UND DRITTLAND-FISCHEREIZONE (LOGBUCH-BEZUGSNUMMER : (22)) :,member,0.21869766863251183,0.4407596371882086,0.9450245499610901,member
"A staff member who receives instructions which he considers to be irregular or likely to give rise to serious difficulties shall inform his immediate superior thereof, if necessary in writing.","Hält ein Bediensteter eine ihm erteilte Anordnung für fehlerhaft oder ist er der Meinung, daß ihre Ausführung schwerwiegende Nachteile zur Folge haben kann, so hat er seinem Vorgesetzten seine Auffassung, erforderlichenfalls schriftlich, mitzuteilen.",member,0.00575200893990609,0.026737967914438502,0.9440177083015442,member
"a loan taken up by a capital company with a member or a member's spouse or child, or a loan taken up with a third party, if it is guaranteed by a member, on condition that such loans have the same function as an increase in the company's capital.","die Darlehensaufnahme durch eine Kapitalgesellschaft bei einem Gesellschafter, beim Ehegatten oder bei einem Kind eines Gesellschafters sowie die Aufnahme von Darlehen bei Dritten, wenn ein Gesellschafter für ein solches Darlehen Sicherheit leistet; Voraussetzung ist, daß diese Darlehen die gleiche Funktion haben wie eine Erhöhung des Kapitals.","child, party, member, company, capital, loan, condition",0.004701712638603976,0.03891050583657587,0.9282602071762085,member
A staff member employed in a place where transport is recognized as being particularly difficult and expensive because of the remoteness of housing from the place of work may be paid a transport allowance.,"Einem Bediensteten, an dessen Ort der dienstlichen Verwendung die Beförderungsbedingungen wegen der Entfernung zwischen Wohnung und Arbeitsstätte als besonders schwierig und kostspielig anerkannt worden sind, kann eine Fahrkostenzulage gewährt werden.",member,0.005311256555131655,0.015060240963855423,0.9474712014198303,member
Commission Regulation (EC) No 2132/2003 of 4 December 2003 amending Regulation (EC) No 2799/1999 laying down detailed rules for applying Regulation (EC) No 1255/1999 as regards the grant of aid for skimmed milk and skimmed-milk powder intended for animal feed and the sale of such skimmed-milk powder,Verordnung (EG) Nr. 2132/2003 der Kommission vom 4. Dezember 2003 zur Änderung der Verordnung (EG) Nr. 2799/1999 mit Durchführungsvorschriften zur Verordnung (EG) Nr. 1255/1999 des Rates hinsichtlich der Gewährung einer Beihilfe für Magermilch und Magermilchpulver für Futterzwecke und des Verkaufs dieses Magermilchpulvers,"regulation, grant, sale, rules, commission",0.006289893946162305,0.10556621880998082,0.9371534585952759,regulation
"supply immediately any information which would facilitate compliance with this Regulation, such as accounts and amounts frozen in accordance with Article 2, to the competent authorities of the Member States listed in Annex II where they are resident or located, and shall transmit such information, directly or through these competent authorities, to the Commission;","den in Anhang II aufgeführten zuständigen Behörden der Mitgliedstaaten, in denen sie ihren Sitz oder eine Niederlassung haben, sowie der Kommission - direkt oder über diese zuständigen Behörden - unverzüglich alle Informationen zu übermitteln, die die Einhaltung dieser Verordnung erleichtern würden, z. B. Informationen über gemäß Artikel 2 eingefrorene Konten und Guthaben;","regulation, listed, member, article, resident, commission, competent, information",0.005266039344377937,0.07731958762886598,0.9274613857269287,regulation
"The Agency may cooperate with the aeronautical authorities of third countries and the international organisations competent in matters covered by this Regulation in the framework of working arrangements concluded with those bodies, in accordance with the relevant provisions of the Treaty.","Die Agentur kann mit den Luftfahrtbehörden von Drittländern und den internationalen Organisationen, die für von dieser Verordnung erfasste Bereiche zuständig sind, im Rahmen von Arbeitsvereinbarungen mit diesen Stellen im Einklang mit den einschlägigen Bestimmungen des Vertrags zusammenarbeiten.","treaty, regulation, agency, competent, relevant",0.005097615802300061,0.02481389578163772,0.9357160925865173,regulation
"the complete dossier is submitted within the time period specified in Annex V to this Regulation for the product type concerned, together with the summary dossier referred to in Article 11(1)(b) of Directive 98/8/EC and defined in Annex IV to this Regulation.","die vollständigen Unterlagen innerhalb der in Anhang V der vorliegenden Verordnung für die betreffende Produktart gesetzten Frist, einschließlich der in Artikel 11 Absatz 1 Buchstabe b) der Richtlinie 98/8/EG genannten und in Anhang IV der vorliegenden Verordnung definierten Zusammenfassung der Unterlagen, übermittelt werden.","article, regulation",0.011877413503212092,0.14519595338353744,0.9291460514068604,regulation
Commission Regulation (EC) No 47/2003 of 10 January 2003 amending Annex I to Council Regulation (EC) No 2200/96,Verordnung (EG) Nr. 47/2003 der Kommission vom 10. Januar 2003 zur Änderung von Anhang I der Verordnung (EG) Nr. 2200/96 des Rates,"commission, regulation",0.010946357466256391,0.1590106007067138,0.9674302935600281,regulation
Being legally resident is therefore a prerequisite for the application of these provisions.,Die Rechtmäßigkeit des Wohnsitzes ist somit eine Voraussetzung für die Anwendung der Bestimmungen.,resident,0.01428363257865929,0.03571428571428571,0.9780484437942505,resident
where the person concerned is resident in the territory of the Federal Republic of Germany in the Saarland,SOFERN DIE BET[REF]FENDE PERSON IM GEBIET DER BUNDESREPUBLIK DEUTSCHLAND IM SAARLAND,"federal, resident, person",0.0,0.06535947712418301,0.9046339392662048,resident
"the animals have been resident on the holding for at least 21 days and are identified so as to allow the tracing of the holding of origin, and","Die Tiere sind mindestens 21 Tage im Betrieb verblieben und gekennzeichnet, so dass der Ursprungsbetrieb ermittelt werden kann, und","holding, resident",0.008517399705356638,0.06880733944954129,0.948252260684967,resident
the institution of the place of residence shall provide such benefits at its own expense,diese Leistungen gewährt der Träger des Wohnorts zu seinen Lasten.,"expense, residence",0.0,0.0,0.9672892093658447,resident
The institution of the place of residence shall inform the competent institution of every registration effected in accordance with paragraph 1.,DER TRÄGER DES WOHNORTS BENACHRICHTIGT DEN ZUSTÄNDIGEN TRÄGER VON JEDER VON IHM GEMÄß ABSATZ 1 VORGENOMMENEN EINTRAGUNG.,"competent, residence",0.010331208012220438,0.05434782608695651,0.8771559596061707,resident
"Interest-bearing liabilities that provide the financing for working capital on a long-term basis, and are not due for settlement within 12 months, are non-current liabilities.","Verzinsliche Schulden, die langfristig der Finanzierung des Umlaufvermögens zur Verfügung stehen und deren Tilgung nicht innerhalb von zwölf Monaten fällig ist, sind langfristige Schulden.","interest, settlement, capital, term, due",0.008839374326825921,0.055350553505535055,0.935044527053833,capital
Cash flow and return on capital employed (ROCE),Cashflow und Kapitalrendite (ROCE),capital,0.10445522730720382,0.4600694444444445,0.987878680229187,capital
its share of the capital commitments of the joint ventures themselves.,seinen Anteil an den Kapitalverpflichtungen der Joint Ventures selbst.,"joint, share, capital",0.017033186037639283,0.2505446623093682,0.9674721360206604,capital
"in the case of conversion into a capital company or of the transfer of the effective centre of management or of the registered office of a capital company, as referred to in Article 4 (1) (b), (e), (f), (g) and (h);","bei Umwandlung in eine Kapitalgesellschaft oder Verlegung des Ortes der tatsächlichen Geschäftsleitung oder des satzungsmäßigen Sitzes einer Kapitalgesellschaft gemäß Artikel 4 Absatz 1 Buchstaben b), e), f), g) und h) :","transfer, article, company, capital, conversion, case",0.0440676016189542,0.36674816625916873,0.9497292637825012,capital
The Article 28 Committee shall deliver an opinion by qualified majority on requests for loans with interest rate subsidies and on proposals for financing by risk capital which are submitted to it by the Bank.,Der Ausschuß Artikel 28 nimmt zu den ihm von der Bank unterbreiteten Anträgen auf Darlehen mit Zinsvergütungen sowie zu den Vorschlägen für eine Finanzierung mit Risikokapital mit qualifizierter Mehrheit Stellung.,"interest, opinion, article, risk, capital, majority, bank",0.006787181501568368,0.04761904761904762,0.9302520155906677,capital
statement showing either (i) all changes in equity or (ii) changes in equity other than those arising from capital transactions with owners and distributions to owners;,"Aufstellung, die entweder (i) alle Veränderungen des Eigenkapitals oder (ii) Veränderungen des Eigenkapitals, die nicht aus Kapitaltransaktionen mit Eigentümern oder Ausschüttungen an Eigentümer resultieren, zeigt;","equity, capital",0.048923583863168786,0.2374714176829268,0.9522678256034851,equity
share of profits and losses of associates and joint ventures accounted for using the equity method;,"Gewinn- und Verlustanteile an assoziierten Unternehmen und Joint Ventures, die nach der Equity-Methode bilanziert werden;","equity, joint, share",0.011502783619900045,0.15032679738562094,0.9580573439598083,equity
"a transaction or event which is recognised, in the same or a different period, directly in equity (see paragraphs 61 to 65);","einem Geschäftsvorfall oder Ereignis, der bzw. das in der gleichen oder einer anderen Periode unmittelbar im Eigenkapital angesetzt wird (siehe Paragraphen 61 bis 65);","equity, transaction",0.03964970465507057,0.21918402777777773,0.9289628863334656,equity
The losses applicable to the minority in a consolidated subsidiary may exceed the minority interest in the equity of the subsidiary.,Die auf Minderheitsanteile entfallenden Verluste eines konsolidierten Tochterunternehmens können den auf diese Anteile entfallenden Anteil am Eigenkapital des Tochterunternehmens übersteigen.,"interest, equity, minority, subsidiary",0.008687475782716616,0.023696682464454978,0.9500911831855774,equity
Equity accounting method - recognition of losses,Equity-Methode - Erfassung von Verlusten,"equity, accounting",0.033031643180138064,0.09615384615384616,0.9750686287879944,equity
"exceptional expenditure necessarily incurred by the staff member for the purposes of the mission, either on receipt of special instructions or on account of force majeure and in the interests of the Foundation, and resulting in disbursement out of reasonable proportion to the allowance provided.","außergewöhnliche Auslagen, die dem Bediensteten bei Erledigung eines dienstlichen Auftrags entweder auf Grund besonderer Weisungen oder durch höhere Gewalt und im Interesse des Organs entstehen, sofern die gewährten Tagegelder für diese Auslagen offensichtlich nicht ausreichen.","foundation, member, receipt, account, reasonable",0.005034460682273033,0.03846153846153846,0.9279300570487976,member
ICES division/NAFO sub-area and non-member country fishing zone (reference No in log-book : (22)),_ ICES / NAFO-GEBIET UND DRITTLAND-FISCHEREIZONE (LOGBUCH-BEZUGSNUMMER : (22)) :,member,0.21869766863251183,0.4407596371882086,0.9450245499610901,member
"A staff member who receives instructions which he considers to be irregular or likely to give rise to serious difficulties shall inform his immediate superior thereof, if necessary in writing.","Hält ein Bediensteter eine ihm erteilte Anordnung für fehlerhaft oder ist er der Meinung, daß ihre Ausführung schwerwiegende Nachteile zur Folge haben kann, so hat er seinem Vorgesetzten seine Auffassung, erforderlichenfalls schriftlich, mitzuteilen.",member,0.00575200893990609,0.026737967914438502,0.9440177083015442,member
"a loan taken up by a capital company with a member or a member's spouse or child, or a loan taken up with a third party, if it is guaranteed by a member, on condition that such loans have the same function as an increase in the company's capital.","die Darlehensaufnahme durch eine Kapitalgesellschaft bei einem Gesellschafter, beim Ehegatten oder bei einem Kind eines Gesellschafters sowie die Aufnahme von Darlehen bei Dritten, wenn ein Gesellschafter für ein solches Darlehen Sicherheit leistet; Voraussetzung ist, daß diese Darlehen die gleiche Funktion haben wie eine Erhöhung des Kapitals.","child, party, member, company, capital, loan, condition",0.004701712638603976,0.03891050583657587,0.9282602071762085,member
A staff member employed in a place where transport is recognized as being particularly difficult and expensive because of the remoteness of housing from the place of work may be paid a transport allowance.,"Einem Bediensteten, an dessen Ort der dienstlichen Verwendung die Beförderungsbedingungen wegen der Entfernung zwischen Wohnung und Arbeitsstätte als besonders schwierig und kostspielig anerkannt worden sind, kann eine Fahrkostenzulage gewährt werden.",member,0.005311256555131655,0.015060240963855423,0.9474712014198303,member
The provisions governing the financing of the common agricultural policy shall apply to the products mentioned in Article 1.,Die Bestimmungen über die Finanzierung der gemeinsamen Agrarpolitik gelten auch für die in Artikel 1 genannten Erzeugnisse.,"policy, article",0.012673718536830811,0.0824175824175824,0.9682288765907288,policy
"The operation and development of the common market for agricultural products must be accompanied by the establishment of a common agricultural policy to include, in particular, a common organisation of agricultural markets which may take various forms depending on the product.","Mit dem Funktionieren und der Entwicklung des gemeinsamen Marktes für landwirtschaftliche Erzeugnisse muss die Gestaltung einer Gemeinsamen Agrarpolitik einhergehen; sie muss insbesondere eine gemeinsame Organisation der Agrarmärkte umfassen, die je nach Erzeugnis unterschiedliche Formen annehmen kann.",policy,0.004977587797754485,0.037974683544303806,0.9423592686653137,policy
The policy may result in an extension of the useful life of the asset or an increase in its residual value.,Diese können zu einer Verlängerung der Nutzungsdauer des Vermögenswertes oder zu einer Erhöhung seines Restwertes führen.,"policy, extension, value, asset",0.008687475782716616,0.02857142857142857,0.9649092555046082,policy
"Once the appropriate initial policy has been selected under the requirements of paragraph 3, a change in accounting policy should only be made in accordance with IAS 8.42 and applied to all items or categories of items in the manner specified in paragraph 3.","Sobald erstmals eine zulässige Bilanzierungs- und Bewertungsmethode gemäß den Bestimmungen des Paragraphen 3 ausgewählt wurde, darf eine Änderung in der Bilanzierungs- und Bewertungsmethode nur gemäß IAS 8.42 vorgenommen werden; sie ist auf alle Posten oder Kategorien von Posten anzuwenden, wie in Paragraph 3 beschrieben.","policy, accounting",0.011446356251772679,0.17332635983263597,0.9329564571380615,policy
"If a standard requires or permits categorisation of items, the most appropriate accounting policy should be selected and applied consistently to each category.","Wenn ein Standard eine Kategorisierung der Sachverhalte vorschreibt oder erlaubt, ist die sinnvollste Bilanzierungs- und Bewertungsmethode auszuwählen und stetig für jede Kategorie anzuwenden.","policy, accounting",0.009009113474307318,0.06,0.9454537034034729,policy
"The Common Fisheries Policy shall cover conservation, management and exploitation of living aquatic resources, aquaculture, and the processing and marketing of fishery and aquaculture products where such activities are practised on the territory of Member States or in Community waters or by Community fishing vessels or, without prejudice to the primary responsibility of the flag State, nationals of Member States.","Die Gemeinsame Fischereipolitik erstreckt sich auf die Erhaltung, Bewirtschaftung und Nutzung lebender aquatischer Ressourcen, die Aquakultur und die Verarbeitung und Vermarktung von Erzeugnissen der Fischerei und der Aquakultur, soweit diese Tätigkeiten im Hoheitsgebiet der Mitgliedstaaten oder in Gemeinschaftsgewässern oder durch Fischereifahrzeuge der Gemeinschaft oder, unbeschadet der Tatsache, dass in erster Linie der Flaggenstaat zuständig ist, von Staatsbürgern der Mitgliedstaaten ausgeübt werden.","policy, prejudice, member, state",0.004351305916687317,0.051622418879056046,0.9209677577018738,prejudice
"Without prejudice to Articles 20 and 22 of Directive 97/78/EC, the following shall be exempted from the requirements in Article 1:",Unbeschadet der Artikel 20 und 22 der Richtlinie 97/78/EG werden folgende Erzeugnisse von den Auflagen gemäß Artikel 1 freigestellt:,"article, prejudice",0.011712916466550741,0.09852216748768473,0.9664074182510376,prejudice
The provisions of Article 15 are without prejudice to any international obligations that Member States may have entered into with respect to the abovementioned international entities.,"Die Bestimmungen des Artikels 15 gelten unbeschadet internationaler Verpflichtungen, die die Mitgliedstaaten in Bezug auf die oben aufgeführten internationalen Einrichtungen eingegangen sind.","member, article, prejudice",0.008301095462822575,0.0411522633744856,0.9540055394172668,prejudice
"Without prejudice to their respective responsibilities as defined under sectoral rules, these authorities, whether or not established in the same Member State, shall provide one another with any information which is essential or relevant for the exercise of the other authorities' supervisory tasks under the sectoral rules and this Directive.","Unbeschadet ihrer Aufgaben gemäß den Branchenvorschriften übermitteln diese Behörden den anderen zuständigen Behörden desselben Mitgliedstaats oder anderer Mitgliedstaaten alle grundlegenden oder zweckdienlichen Informationen, die diese zur Erfuellung ihrer Aufsichtspflichten gemäß den Branchenvorschriften und den Bestimmungen dieser Richtlinie benötigen.","state, member, rules, prejudice, information, relevant",0.00395365330335517,0.024096385542168676,0.9359380602836609,prejudice
"In the case of WEEE other than WEEE from private households, and without prejudice to Article 9, Member States shall ensure that producers or third parties acting on their behalf provide for the collection of such waste.","Bei nicht aus privaten Haushalten stammenden Elektro- und Elektronik-Altgeräten stellen die Mitgliedstaaten unbeschadet des Artikels 9 sicher, dass die Hersteller oder in ihrem Namen tätige Dritte für die Sammlung dieser Altgeräte sorgen.","member, article, prejudice, waste, case",0.006081389695809871,0.05780346820809248,0.9346211552619934,prejudice
"In the event of a polygamous marriage, where the sponsor already has a spouse living with him in the territory of a Member State, the Member State concerned shall not authorise the family reunification of a further spouse.","Lebt im Falle einer Mehrehe bereits ein Ehegatte gemeinsam mit dem Zusammenführenden im Hoheitsgebiet eines Mitgliedstaats, so gestattet der betreffende Mitgliedstaat nicht die Familienzusammenführung eines weiteren Ehegatten.","state, member, marriage, sponsor, family",0.005355924989097696,0.033112582781456956,0.9450660347938538,state
The second Member State may require the family members concerned to present with their application for a residence permit:,"Der zweite Mitgliedstaat kann von den Familienangehörigen des langfristig Aufenthaltsberechtigten verlangen, ihrem Antrag auf Erteilung eines Aufenthaltstitels Folgendes beizufügen:","state, member, residence, permit, family",0.009160285722098505,0.023923444976076555,0.9564482569694519,state
The Member State concerned shall grant the family members a first residence permit of at least one year's duration.,Der betreffende Mitgliedstaat erteilt den Familienangehörigen einen ersten Aufenthaltstitel mit mindestens einjähriger Gültigkeitsdauer.,"state, member, grant, residence, permit, family",0.009134423666564471,0.03401360544217687,0.9717233180999756,state
"By way of derogation, where the legislation of a Member State relating to family reunification in force on the date of adoption of this Directive takes into account its reception capacity, the Member State may provide for a waiting period of no more than three years between submission of the application for family reunification and the issue of a residence permit to the family members.","Abweichend davon kann ein Mitgliedstaat, dessen bei Annahme der Richtlinie geltendes nationales Recht im Bereich der Familienzusammenführung die Aufnahmefähigkeit dieses Mitgliedstaats berücksichtigt, eine Wartefrist von höchstens drei Jahren, zwischen der Stellung eines Antrags auf Familienzusammenführung und der Ausstellung eines Aufenthaltstitels an Familienangehörige, vorsehen.","adoption, state, member, residence, permit, issue, legislation, family, capacity, account",0.003519816815769827,0.03,0.928630530834198,state
"In the case of a measure in the form of a grant or loan, it is normally obvious which enterprise is potentially the beneficiary for the purpose of assessing whether State aid is involved.","Bei der Vergabe eines Zuschusses oder eines Kredites ist bei der Prüfung, ob es sich um eine staatliche Beihilfe handelt, in der Regel klar, welches Unternehmen durch die betreffende Maßnahme begünstigt würde.","beneficiary, state, grant, case, loan",0.006787181501568368,0.041666666666666664,0.9518918991088867,state
