source,target,legal_entity,BLEU,METEOR,COMET,term
permit the meat covered by the arrangements to be traced administratively throughout the period of storage;,"muss während der gesamten Lagerzeit die verwaltungstechnische Rückverfolgbarkeit des Fleisches, für das die Regelung gilt, ermöglichen;",permit,0.01022608696740623,0.026595744680851064,0.9587491750717163,permit
"By way of derogation from that condition, the competent authority may permit the slaughter of ruminants in slaughterhouses collecting non-ruminant blood intended for the production of blood meal and blood products for use in fish feed if these slaughterhouses have a recognised control system.","Abweichend von dieser Auflage kann die zuständige Behörde die Schlachtung von Wiederkäuern in Schlachthöfen genehmigen, die Blut von Nichtwiederkäuern zum Zweck der Herstellung von Blutmehl und Blutprodukten zur Verwendung in Fischfutter sammeln, wenn diese Schlachthöfe über ein anerkanntes Kontrollsystem verfügen.","use, authority, permit, control, competent, condition",0.005653171078511422,0.046189376443418015,0.9141893982887268,permit
"The CRL, together with ENGL, shall provide further information about the operational procedures of the validation process and shall make the documents available.",Das GRL und das Netz ENGL werden weitere Angaben zu den konkreten Abläufen des Validierungsprozesses machen und Unterlagen zur Verfügung stellen.,"process, information, make",0.008640609739997756,0.044642857142857144,0.9426981806755066,information
"For the purpose of measuring the percentage change, either upward or downward, in the purchasing power of salaries in the national civil services, Eurostat shall, on the basis of information supplied before the end of September by the national authorities concerned, calculate specific indicators reflecting changes in the real remuneration of civil servants in central government, between the month of July of the previous year and the month of July of the current year.","Um zu ermitteln, inwieweit sich die Kaufkraft der Gehälter im öffentlichen Dienst der Mitgliedstaaten prozentual erhöht oder verringert hat, stellt Eurostat anhand der Angaben, die bis Ende September von den betreffenden nationalen Behörden eingegangen sind, spezifische Indikatoren auf, aus denen hervorgeht, wie sich die realen Dienstbezüge der nationalen Beamten in den Zentralverwaltungen zwischen dem Monat Juli des Vorjahres und dem Monat Juli des laufenden Jahres entwickelt haben.","information, civil, government",0.00397810118142876,0.08701472556894245,0.9269407391548157,information
It is necessary to ensure a reasonable level of quality in the information disseminated and the maintenance of existing statistical series.,Die verbreiteten Daten müssen eine akzeptable Qualität aufweisen und die vorhandenen statistischen Reihen müssen gepflegt werden.,"information, reasonable",0.008687475782716616,0.02857142857142857,0.9704183340072632,information
This information shall be provided annually and at the latest in the documents accompanying the preliminary draft budget.,"Die Angaben werden jährlich rechtzeitig vorgelegt, und zwar spätestens zusammen mit den Dokumenten zum Haushaltsvorentwurf.","information, draft",0.010182425646195498,0.02906976744186046,0.9626715183258057,information
"If it is impracticable to disclose any of this information, this fact should be disclosed.","Sofern dies im Einzelfall nicht durchführbar oder wirtschaftlich nicht vertretbar ist, ist diese Tatsache anzugeben.","information, fact",0.013679192123121896,0.058823529411764705,0.9722080826759338,information
The product under investigation is certain ring binder mechanisms consigned from Thailand (the product under investigation) normally declared under the same codes as the product concerned originating in China.,"Bei der von der Untersuchung betroffenen Ware handelt es sich um bestimmte aus Thailand versandte Ringbuchmechaniken (nachstehend ""untersuchte Ware"" genannt), die normalerweise denselben KN-Codes zugewiesen werden wie die betroffene Ware mit Ursprung in der VR China.","binder, investigation",0.011879907409116954,0.14242697982535382,0.9257944822311401,binder
ending book inventory;,"End-Buchbestand,",inventory,0.0,0.0,0.9795508980751038,binder
"an agricultural land of the holding, including the parcels on set aside.",landwirtschaftliche Flächen des Betriebs einschließlich stillgelegter Parzellen.,"holding, land, set",0.01428363257865929,0.058139534883720936,0.9515320658683777,binder
company or workshop name.,Name des Unternehmens oder der Werkstatt.,company,0.036015288308423515,0.14705882352941174,0.9777119159698486,binder
Database,Datenbank,database,0.0,0.0,0.9847243428230286,binder
The product under investigation is certain ring binder mechanisms consigned from Thailand (the product under investigation) normally declared under the same codes as the product concerned originating in China.,"Bei der von der Untersuchung betroffenen Ware handelt es sich um bestimmte aus Thailand versandte Ringbuchmechaniken (nachstehend ""untersuchte Ware"" genannt), die normalerweise denselben KN-Codes zugewiesen werden wie die betroffene Ware mit Ursprung in der VR China.","binder, investigation",0.011879907409116954,0.14242697982535382,0.9257944822311401,investigation
"it is also necessary to set out the rules and procedures to be followed during the investigation, in particular the rules whereby interested parties are to make themselves known, present their views and submit information within specified time limits, if such views and information are to be taken into account;","Es ist ebenfalls angezeigt, die Regeln und Verfahren festzulegen, die bei einer Untersuchung zu befolgen sind, insbesondere die Regeln, nach denen sich Betroffene innerhalb bestimmter Fristen melden, ihre Auffassungen darlegen und Informationen vorlegen sollen, damit diese Auffassungen und Informationen berücksichtigt werden können.","make, submit, investigation, rules, set, information, account",0.004458815748575231,0.030303030303030307,0.9284231066703796,investigation
The Board may hear investigating officials from OLAF in cases where an investigation was initiated by the Office.,"Hat das Europäische Amt für Betrugsbekämpfung eine Untersuchung eingeleitet, so kann der Disziplinarrat ermittelnde Beamte dieses Amtes hören.",investigation,0.00966036738862109,0.02512562814070352,0.9345396757125854,investigation
POWERS OF INVESTIGATION,ERMITTLUNGSBEFUGNISSE,investigation,0.0,0.0,0.9909377098083496,investigation
"It was considered appropriate during the original investigation to impose duties in the form of a specific amount per tonne, since PET prices can fluctuate in line with fluctuations in crude oil prices, thus significantly affecting the level of the duty.","Bei der ursprünglichen Untersuchung wurde die Einführung der Zölle in Form eines festen Betrags pro Tonne als angemessen erachtet, da die PET-Preise infolge schwankender Erdölpreise Fluktuationen ausgesetzt sein können, die sich auch erheblich auf die Höhe des Zolls auswirken.","investigation, duty",0.005919382824640357,0.07109004739336491,0.9261797666549683,investigation
