source,target,language_pair,legal_category,translation,reference,bleu,meteor,comet
The integration of the photograph provided for in point 14 of the Annex on a third-country nationals' residence permit in the form of a sticker shall be implemented at the latest five years after the adoption of the technical specifications provided for the adoption of this measure in Article 2.,"Die Anbringung des Lichtbilds nach Nummer 14 des Anhangs auf dem Aufenthaltstitel für Drittstaatenangehörige in Aufkleberform erfolgt spätestens fünf Jahre nach Annahme der technischen Spezifikationen, die für die Annahme dieser Maßnahme in Artikel 2 vorgesehen sind.",en-de,Family Law & Estates/Trusts,"Die Integration des in Anlage Punkt 14 vorgesehenen Fotos in einen Aufenthaltstitel für Drittstaatsangehörige in Form eines Aufklebers ist spätestens fünf Jahre nach Annahme der in Artikel 2 für die Annahme dieser Maßnahme vorgesehenen technischen Spezifikationen umzusetzen.

Alternatively, a more natural translation would be:

Die Einbindung des in Anhang Ziffer 14 vorgesehenen Lichtbildes in einen Aufenthaltstitel für Drittstaatsangehörige in Form eines Aufklebers muss spätestens fünf Jahre nach Erlass der in Artikel 2 für den Erlass dieser Maßnahme vorgesehenen technischen Spezifikationen umgesetzt werden.","Die Anbringung des Lichtbilds nach Nummer 14 des Anhangs auf dem Aufenthaltstitel für Drittstaatenangehörige in Aufkleberform erfolgt spätestens fünf Jahre nach Annahme der technischen Spezifikationen, die für die Annahme dieser Maßnahme in Artikel 2 vorgesehen sind.",0.12762198171090075,0.5489265116072322,[0.7638871669769287]
"the restriction of active or passive sales of new motor vehicles other than passenger cars or light commercial vehicles to end users by members of a selective distribution system operating at the retail level of trade in markets where selective distribution is used, without prejudice to the ability of the supplier to prohibit a member of that system from operating out of an unauthorised place of establishment;","Beschränkungen des aktiven oder passiven Verkaufs von anderen neuen Kraftfahrzeugen als Personenkraftwagen oder leichte Nutzfahrzeuge an Endverbraucher, soweit diese Beschränkungen Mitgliedern eines selektiven Vertriebssystems auferlegt werden, welche auf der Einzelhandelsstufe tätig sind; dies gilt unbeschadet der Möglichkeit des Lieferanten, es Mitgliedern eines solchen Systems zu verbieten, Geschäfte von nicht zugelassenen Standorten aus zu betreiben;",en-de,Family Law & Estates/Trusts,"Die Beschränkung von aktiven oder passiven Verkäufen neuer Kraftfahrzeuge, die keine Personenkraftwagen oder leichten Nutzfahrzeuge sind, an Endverbraucher durch Mitglieder eines selektiven Vertriebssystems, das auf der Einzelhandelsstufe in Märkten tätig ist, in denen selektiver Vertrieb verwendet wird, ohne Vorurteil gegen die Fähigkeit des Lieferanten, einem Mitglied dieses Systems zu verbieten, aus einem nicht autorisierten Niederlassungsort zu operieren;

Alternatively, a more polished translation:

Die Einschränkung des Verkaufs neuer Kraftfahrzeuge, die keine Personenkraftwagen oder leichten Nutzfahrzeuge sind, an Endverbraucher durch Mitglieder eines selektiven Vertriebssystems, das auf der Einzelhandelsstufe in Märkten tätig ist, in denen der selektive Vertrieb Anwendung findet, ohne dass dadurch die Möglichkeit des Lieferanten beeinträchtigt wird, einem Mitglied dieses Systems zu verbieten, von einem nicht autorisierten Standort aus zu operieren.

Note: The translation is quite literal, as the original text appears to be a formal, legal text. If you'd like a more free translation, please let me know.","Beschränkungen des aktiven oder passiven Verkaufs von anderen neuen Kraftfahrzeugen als Personenkraftwagen oder leichte Nutzfahrzeuge an Endverbraucher, soweit diese Beschränkungen Mitgliedern eines selektiven Vertriebssystems auferlegt werden, welche auf der Einzelhandelsstufe tätig sind; dies gilt unbeschadet der Möglichkeit des Lieferanten, es Mitgliedern eines solchen Systems zu verbieten, Geschäfte von nicht zugelassenen Standorten aus zu betreiben;",0.045721245703765394,0.42635192099241237,[0.6574513912200928]
"assets, including goodwill, and liabilities that were not recognised in the acquirer's consolidated balance sheet under previous GAAP and also would not qualify for recognition under IFRSs in the separate balance sheet of the acquiree (see paragraph B2(f) to B2(i)).","Vermögenswerte, einschließlich Geschäfts- oder Firmenwert, und Schulden, die in der nach vorherigen Rechnungslegungsgrundsätzen erstellten Konzernbilanz des erwerbenden Unternehmens nicht angesetzt waren und auch nach IFRS in der Einzelbilanz des erworbenen Unternehmens die Ansatzkriterien nicht erfuellen würden (siehe Paragraph B2 Buchstaben f) und i)).",en-de,Family Law & Estates/Trusts,"Vermögenswerte, einschließlich Goodwill, und Schulden, die in der konsolidierten Bilanz des Erwerbers nach den bisher geltenden Rechnungslegungsgrundsätzen (GAAP) nicht anerkannt wurden und auch nicht für eine Anerkennung in der separaten Bilanz des Erwerbten unter IFRS in Frage kommen (siehe Absatz B2(f) bis B2(i)). 

Oder alternative Übersetzung:
 
 Vermögenswerte, einschließlich des Goodwill, und Verbindlichkeiten, die nach den bisher angewendeten Rechnungslegungsgrundsätzen (GAAP) in der konsolidierten Bilanz des Erwerbers nicht erfasst wurden und auch keine Anerkennungsvoraussetzungen nach den IFRS in der Einzelbilanz des Erworbenen erfüllen (siehe Absätze B2(f) bis B2(i)).","Vermögenswerte, einschließlich Geschäfts- oder Firmenwert, und Schulden, die in der nach vorherigen Rechnungslegungsgrundsätzen erstellten Konzernbilanz des erwerbenden Unternehmens nicht angesetzt waren und auch nach IFRS in der Einzelbilanz des erworbenen Unternehmens die Ansatzkriterien nicht erfuellen würden (siehe Paragraph B2 Buchstaben f) und i)).",0.12981824910052037,0.5342624854819977,[0.7042661905288696]
"After the adoption of the general budget of the European Union, the Administrative Board shall adopt the Agency's budget and final work programme, adjusting them where necessary to the Community contribution.",Nach Feststellung des Gesamthaushaltsplans der Europäischen Union stellt der Verwaltungsrat den Haushalt und das endgültige Arbeitsprogramm der Agentur fest und paßt sie gegebenenfalls dem Beitrag der Gemeinschaft an.,en-de,Family Law & Estates/Trusts,"Nach Annahme des Haushaltsplans der Europäischen Union nimmt der Verwaltungsrat den Haushaltsplan der Agentur und das endgültige Arbeitsprogramm an und passt sie erforderlichenfalls an den Beitrag der Gemeinschaft an.

(Note: I translated ""Administrative Board"" to ""Verwaltungsrat"", which is a common translation in the context of EU institutions. If you prefer a different translation, please let me know.)

Alternatively, you could also use ""Verwaltungsausschuss"" or ""Verwaltungsrat"", depending on the specific context and the desired level of formality. 

It's worth noting that the translation of official documents, such as those related to the EU, often requires a high degree of precision and accuracy, and may need to be reviewed and approved by relevant authorities. If you're working on an official document, I recommend consulting with a subject matter expert or a qualified translator to ensure the translation meets the required standards.",Nach Feststellung des Gesamthaushaltsplans der Europäischen Union stellt der Verwaltungsrat den Haushalt und das endgültige Arbeitsprogramm der Agentur fest und paßt sie gegebenenfalls dem Beitrag der Gemeinschaft an.,0.05185003903753183,0.4334676884024492,[0.4736785292625427]
"Other channels (Internet site, leaflets and brochures) to guide consumers in their choice and create opportunities for consumption at family events.","sonstige Instrumente (Internet-Website, Faltblätter und Broschüren) für eine Lenkung bei der Auswahl und zur Anregung des Weinkonsums im Rahmen von Familienfesten.",en-de,Family Law & Estates/Trusts,"Andere Kanäle (Internetseite, Flugblätter und Broschüren), um Verbraucher in ihrer Wahl zu führen und Gelegenheiten für Konsum bei Familienveranstaltungen zu schaffen.

Alternatively, a more natural translation would be:

Weitere Kommunikationskanäle (Internet, Flyer und Broschüren) sollen Verbraucher bei ihrer Entscheidung unterstützen und Konsumgelegenheiten bei Familienanlässen schaffen.","sonstige Instrumente (Internet-Website, Faltblätter und Broschüren) für eine Lenkung bei der Auswahl und zur Anregung des Weinkonsums im Rahmen von Familienfesten.",1.2457133395261772e-78,0.24493651421290802,[0.6759477257728577]
"The resettlement allowance shall be paid against evidence that the staff member and his family, or, where the staff member has died, his family only, have resettled at a place situated not less than 70 km from the place where the staff member was employed.","Die Wiedereinrichtungsbeihilfe wird gezahlt, wenn nachgewiesen ist, daß der Bedienstete und seine Familie an einem Ort Wohnung genommen haben, der von dem Ort seiner dienstlichen Verwendung mindestens 70 km entfernt ist; ist der Bedienstete verstorben, so muß seine Familie unter den gleichen Voraussetzungen Wohnung genommen haben.",en-de,Family Law & Estates/Trusts,"Die Umzugsbeihilfe wird gegen Vorlage eines Nachweises ausgezahlt, dass der Bedienstete und seine Familie, oder, wenn der Bedienstete verstorben ist, seine Familie allein, an einen Ort umgezogen sind, der nicht weniger als 70 km vom Ort entfernt ist, an dem der Bedienstete beschäftigt war.

Alternatively, a more formal translation:

 Die Umzugszulage wird gegen Nachweis der Umsiedlung des Bediensteten und seiner Familie, oder, wenn der Bedienstete verstorben ist, seiner Familie allein, an einen Ort, der mindestens 70 km vom Beschäftigungsort des Bediensteten entfernt ist, ausgezahlt.","Die Wiedereinrichtungsbeihilfe wird gezahlt, wenn nachgewiesen ist, daß der Bedienstete und seine Familie an einem Ort Wohnung genommen haben, der von dem Ort seiner dienstlichen Verwendung mindestens 70 km entfernt ist; ist der Bedienstete verstorben, so muß seine Familie unter den gleichen Voraussetzungen Wohnung genommen haben.",0.08008120519719115,0.34408724070013474,[0.7285855412483215]
"The certificate will then contain the equipment identification, and the manufacturer must ensure that keys and certificate are inserted in the intended equipment.","Das Zertifikat enthält dann die Gerätekennung, und der Hersteller muss sicherstellen, dass Schlüssel und Zertifikat in das vorgesehene Gerät eingefügt werden.",en-de,Family Law & Estates/Trusts,"Das Zertifikat enthält dann die Gerätekennung, und der Hersteller muss sicherstellen, dass Schlüssel und Zertifikat in das vorgesehene Gerät eingefügt werden.","Das Zertifikat enthält dann die Gerätekennung, und der Hersteller muss sicherstellen, dass Schlüssel und Zertifikat in das vorgesehene Gerät eingefügt werden.",1.0,0.9999638310185185,[0.9511131644248962]
"On the occasion of the forthcoming accession of the Czech Republic, Estonia, Cyprus, Latvia, Lithuania, Hungary, Malta, Poland, Slovenia and Slovakia, operators in these new Member States may apply in the period from 1 to 7 May 2004 for refund certificates from the fifth tranche which will be valid for use from 1 June 2004.","Anlässlich des bevorstehenden Beitritts der Tschechischen Republik, Estlands, Zyperns, Lettlands, Litauens, Ungarns, Maltas, Polens, Sloweniens und der Slowakei können Wirtschaftsbeteiligte in diesen neuen Mitgliedstaaten im Zeitraum vom 1. Mai 2004 bis zum 7. Mai 2004 Erstattungsbescheinigungen für den fünften Abschnitt beantragen, die ab 1. Juni 2004 verwendet werden können.",en-de,Family Law & Estates/Trusts,"Anlässlich des bevorstehenden Beitritts der Tschechischen Republik, Estlands, Zyperns, Lettlands, Litauens, Ungarns, Maltas, Polens, Sloweniens und der Slowakei können Betreiber in diesen neuen Mitgliedstaaten in der Zeit vom 1. bis 7. Mai 2004 Anträge auf Erstattungszertifikate aus der fünften Tranche stellen, die ab dem 1. Juni 2004 zur Nutzung berechtigen.","Anlässlich des bevorstehenden Beitritts der Tschechischen Republik, Estlands, Zyperns, Lettlands, Litauens, Ungarns, Maltas, Polens, Sloweniens und der Slowakei können Wirtschaftsbeteiligte in diesen neuen Mitgliedstaaten im Zeitraum vom 1. Mai 2004 bis zum 7. Mai 2004 Erstattungsbescheinigungen für den fünften Abschnitt beantragen, die ab 1. Juni 2004 verwendet werden können.",0.5756879351516786,0.7290726568693213,[0.8854662775993347]
"By way of derogation, where the legislation of a Member State relating to family reunification in force on the date of adoption of this Directive takes into account its reception capacity, the Member State may provide for a waiting period of no more than three years between submission of the application for family reunification and the issue of a residence permit to the family members.","Abweichend davon kann ein Mitgliedstaat, dessen bei Annahme der Richtlinie geltendes nationales Recht im Bereich der Familienzusammenführung die Aufnahmefähigkeit dieses Mitgliedstaats berücksichtigt, eine Wartefrist von höchstens drei Jahren, zwischen der Stellung eines Antrags auf Familienzusammenführung und der Ausstellung eines Aufenthaltstitels an Familienangehörige, vorsehen.",en-de,Family Law & Estates/Trusts,"Abweichend davon kann ein Mitgliedstaat, dessen zum Zeitpunkt des Inkrafttretens dieser Richtlinie geltendes Recht im Bereich der Familienzusammenführung seine Aufnahmekapazität berücksichtigt, vorsehen, dass zwischen der Antragstellung auf Familienzusammenführung und der Erteilung einer Aufenthaltserlaubnis an die Familienangehörigen ein Wartezeitraum von höchstens drei Jahren liegt.

Alternativ, in einem offizielleren Ton:

Von diesem Grundsatz abweichend kann ein Mitgliedstaat, dessen innerstaatliches Recht im Bereich der Familienzusammenführung, das zum Zeitpunkt des Erlasses dieser Richtlinie in Kraft ist, die Aufnahmekapazität berücksichtigt, vorsehen, dass zwischen dem Antrag auf Familienzusammenführung und der Erteilung einer Aufenthaltserlaubnis für die Familienangehörigen ein Wartefrist von maximal drei Jahren einzuhalten ist.","Abweichend davon kann ein Mitgliedstaat, dessen bei Annahme der Richtlinie geltendes nationales Recht im Bereich der Familienzusammenführung die Aufnahmefähigkeit dieses Mitgliedstaats berücksichtigt, eine Wartefrist von höchstens drei Jahren, zwischen der Stellung eines Antrags auf Familienzusammenführung und der Ausstellung eines Aufenthaltstitels an Familienangehörige, vorsehen.",0.14913709596172908,0.5388703295316978,[0.7994738817214966]
"The Council, acting on a Commission proposal under Article 65(3) of the Staff Regulations, may adopt a new sample which represents at least 75 % of the European Union GDP and which will apply from the year following its adoption.","Der Rat kann gemäß Artikel 65 Absatz 3 des Statuts auf Vorschlag der Kommission eine neue Stichprobe beschließen, die für mindestens 75 % des BIP der Europäischen Union repräsentativ sein muss und ab dem Jahr gilt, das auf das Jahr der Beschlussfassung folgt.",en-de,Family Law & Estates/Trusts,"Der Rat kann auf Vorschlag der Kommission gemäß Artikel 65 Absatz 3 des Statuts der Bediensteten ein neues Muster beschließen, das mindestens 75 % des Bruttoinlandsprodukts (BIP) der Europäischen Union vertritt und ab dem Jahr nach seinem Erlass gilt.

Alternatively, a more formal translation:

 Der Rat kann auf Vorschlag der Kommission gemäß Artikel 65 Absatz 3 der Verordnung (EG) Nr. 723/2004 (Statut der Bediensteten der Europäischen Gemeinschaften) ein neues Muster beschließen, das mindestens 75 % des Bruttoinlandsprodukts (BIP) der Europäischen Union repräsentiert und ab dem auf seinen Erlass folgenden Jahr Anwendung findet.","Der Rat kann gemäß Artikel 65 Absatz 3 des Statuts auf Vorschlag der Kommission eine neue Stichprobe beschließen, die für mindestens 75 % des BIP der Europäischen Union repräsentativ sein muss und ab dem Jahr gilt, das auf das Jahr der Beschlussfassung folgt.",0.1535192099095985,0.6255217167071634,[0.7401623129844666]
The means by which this positive element could be achieved will necessarily depend on the form of the measure in question.,"Auf welche Weise zu erreichen ist, dass hier tatsächlich ein positiver Faktor gewertet werden kann, hängt zwangsläufig von der Form der fraglichen Maßnahme ab.",en-de,Family Law & Estates/Trusts,"Die Mittel, mit denen dieses positive Element erreicht werden kann, hängen notwendigerweise von der Form der betreffenden Maßnahme ab.

Alternatively, a more formal and precise translation could be:

Die Mittel, durch die dieses positive Element erreichbar wäre, werden notwendigerweise von der Gestaltung der fraglichen Maßnahme abhängen.","Auf welche Weise zu erreichen ist, dass hier tatsächlich ein positiver Faktor gewertet werden kann, hängt zwangsläufig von der Form der fraglichen Maßnahme ab.",0.09184122179650882,0.3188131313131313,[0.6398614048957825]
Family: Stichopodidae (Sea Cucumbers),Familie Stichopodidae (Seegurken),en-de,Family Law & Estates/Trusts,"Familie: Stichopodidae (Seewalzen) 

Alternatively, a more common translation for ""Sea Cucumbers"" in German is ""Holothurien"" or ""Meeresgurken"" (literally ""sea cucumbers""), but ""Seewalzen"" is also used and refers to the family Stichopodidae. 

So, the translation can be: 
Familie: Stichopodidae (Holothurien) or 
Familie: Stichopodidae (Meeresgurken) 

However, the most precise translation for the given context would be:
Familie: Stichopodidae (Seewalzen)",Familie Stichopodidae (Seegurken),2.2552086692851854e-155,0.23731203007518806,[0.42004698514938354]
The final aim of attackers will be to modify user data stored within the TOE.,"Das Ziel von Manipulationen wird letztendlich darin bestehen, die im PO gespeicherten Benutzerdaten zu verfälschen.",en-de,Family Law & Estates/Trusts,"Das abschließende Ziel der Angreifer wird es sein, Benutzerdaten zu modifizieren, die innerhalb des TOE (Target of Evaluation) gespeichert sind.

 Alternative translation:
 Das ultimative Ziel der Angreifer besteht darin, die im TOE gespeicherten Benutzerdaten zu verändern. 

Note: TOE steht für ""Target of Evaluation"" und bezieht sich auf ein bestimmtes System oder eine bestimmte Anwendung, die bewertet wird. In diesem Kontext bleibt der Begriff ""TOE"" im Deutschen oft unübersetzt, da es sich um einen festen Fachbegriff handelt.","Das Ziel von Manipulationen wird letztendlich darin bestehen, die im PO gespeicherten Benutzerdaten zu verfälschen.",1.2592986385458557e-78,0.32469932137337904,[0.6752089858055115]
=303 Formerly included in family Lemuridae,=303 war früher in der Familie Lemuridae enthalten,en-de,Family Law & Estates/Trusts,Früher in die Familie Lemuridae eingeschlossen.,=303 war früher in der Familie Lemuridae enthalten,6.684949609530091e-155,0.4746835443037974,[0.7757226824760437]
"non-monetary assets and liabilities are restated under IAS 29, financial reporting in hyperinflationary economies;","nicht-monetäre Vermögenswerte und Schulden gemäß IAS 29, Rechnungslegung in Hochinflationsländern, angepasst werden;",en-de,Family Law & Estates/Trusts,"Nicht-monetäre Vermögenswerte und Schulden werden gemäß IAS 29, Finanzberichterstattung in hochinflationären Volkswirtschaften, umgestellt;

Alternatively, a more formal translation could be:

Nicht-monetäre Vermögenswerte und Verbindlichkeiten werden nach IAS 29 ""Finanzberichterstattung in hochinflationären Volkswirtschaften"" umgestellt;

Note: IAS 29 is a standard of the International Accounting Standards (IAS) and is typically translated as ""Finanzberichterstattung in hochinflationären Volkswirtschaften"" in German.","nicht-monetäre Vermögenswerte und Schulden gemäß IAS 29, Rechnungslegung in Hochinflationsländern, angepasst werden;",0.052328498635623374,0.4159891598915989,[0.6160064339637756]
"the nature and liquidity of assets and their materiality, leading, in most cases, to the separate presentation of, goodwill and assets arising from development expenditure, monetary and non-monetary assets and current and non-current assets;","der Art und Liquidität von Vermögenswerten und deren Wesentlichkeit, was in den meisten Fällen zu der getrennten Darstellung von Geschäfts- oder Firmenwerten und Vermögenswerten, die durch Entwicklungsausgaben entstehen, von monetären und nicht monetären Vermögenswerten sowie kurzfristigen und langfristigen Vermögenswerten führt;",en-de,Family Law & Estates/Trusts,"Die Natur und Liquidität der Vermögenswerte sowie ihre Wesentlichkeit, was in den meisten Fällen zu einer gesonderten Darstellung von Goodwill und Vermögenswerten, die aus Entwicklungsaufwendungen entstehen, monetären und nicht-monetären Vermögenswerten sowie kurzfristigen und langfristigen Vermögenswerten führt;

Alternatively, a more formal and technical translation would be:

 Die Art und die Fälligkeit der Vermögenswerte sowie deren Wesentlichkeit, was in den meisten Fällen zu einer getrennten Darstellung von Goodwill und Vermögenswerten aus Entwicklungsaufwendungen, monetären und nicht-monetären Vermögenswerten sowie Umlaufvermögen und Anlagevermögen führt;

Note: 
- ""Umlaufvermögen"" corresponds to ""current assets"" and ""Anlagevermögen"" corresponds to ""non-current assets"".
- ""Goodwill"" remains ""Goodwill"" as it is a term commonly used in both English and German financial contexts.
- ""Development expenditure"" translates to ""Entwicklungsaufwendungen"".","der Art und Liquidität von Vermögenswerten und deren Wesentlichkeit, was in den meisten Fällen zu der getrennten Darstellung von Geschäfts- oder Firmenwerten und Vermögenswerten, die durch Entwicklungsausgaben entstehen, von monetären und nicht monetären Vermögenswerten sowie kurzfristigen und langfristigen Vermögenswerten führt;",0.14160866533738134,0.4827990802412545,[0.5796049237251282]
"Greece may derogate from Articles 4, 11, 12, 13, 18, 23 and/or 24 of this Directive for the geographical areas and time periods specified in the licences issued by it, prior to 15 March 2002 and in accordance with Directive 98/30/EC, for the development and exclusive exploitation of distribution networks in certain geographical areas.","Griechenland darf hinsichtlich Aufbau und Alleinnutzung von Verteilernetzen in bestimmten geografischen Gebieten von den Artikeln 4, 11, 12, 13, 18, 23 und/oder 24 dieser Richtlinie in Bezug auf die geografischen Gebiete und Zeiträume abweichen, die in den von Griechenland vor dem 15. März 2002 gemäß der Richtlinie 98/30/EG ausgestellten Genehmigungen angegeben sind.",en-de,Family Law & Estates/Trusts,"Griechenland kann von den Artikeln 4, 11, 12, 13, 18, 23 und/oder 24 dieser Richtlinie für die geografischen Gebiete und Zeiträume abweichen, die in den vor dem 15. März 2002 und gemäß der Richtlinie 98/30/EG erteilten Lizenzen festgelegt sind, für die Entwicklung und die ausschließliche Ausbeutung von Verteilungsnetzen in bestimmten geografischen Gebieten.

(Note: I provided a direct translation, trying to maintain the original meaning and structure of the sentence. However, please note that in a real-world translation project, I would also consider the context, the target audience, and the specific terminology used in the industry or field, to ensure that the translation is accurate, clear, and effective.)","Griechenland darf hinsichtlich Aufbau und Alleinnutzung von Verteilernetzen in bestimmten geografischen Gebieten von den Artikeln 4, 11, 12, 13, 18, 23 und/oder 24 dieser Richtlinie in Bezug auf die geografischen Gebiete und Zeiträume abweichen, die in den von Griechenland vor dem 15. März 2002 gemäß der Richtlinie 98/30/EG ausgestellten Genehmigungen angegeben sind.",0.27605504566545497,0.6009143778026906,[0.5324142575263977]
"where applicable, an undertaking by the farmer to keep the animals referred to in point (c) on his holding during the retention period and information on the location or locations where the animals will be held including the period or periods concerned;","gegebenenfalls die Verpflichtung des Betriebsinhabers, die unter Buchstabe c) genannten Tiere während des Haltungszeitraums in seinem Betrieb zu halten, und Angabe der jeweiligen Haltungsorte sowie der betreffenden Zeiträume;",en-de,Family Law & Estates/Trusts,"Eine Verpflichtung des Landwirts, die in Buchstabe c genannten Tiere während der Haltefrist auf seinem Betrieb zu halten, sowie Angaben über den oder die Orte, an denen die Tiere gehalten werden, einschließlich des oder der betreffenden Zeiträume;

Alternatively, a more formal translation could be:

Eine Erklärung des Landwirts, die in Buchstabe c genannten Tiere während der Aufenthaltsfrist auf seinem landwirtschaftlichen Betrieb zu halten, sowie Informationen über den Ort oder die Orte, an denen die Tiere aufgehalten werden sollen, einschließlich des Zeitraums oder der Zeiträume, auf die sich dies bezieht;","gegebenenfalls die Verpflichtung des Betriebsinhabers, die unter Buchstabe c) genannten Tiere während des Haltungszeitraums in seinem Betrieb zu halten, und Angabe der jeweiligen Haltungsorte sowie der betreffenden Zeiträume;",0.0835422584721391,0.39586059812902924,[0.7305492758750916]
A forgivable loan from government is treated as a government grant when there is reasonable assurance that the enterprise will meet the terms for forgiveness of the loan.,"Ein erlassbares Darlehen der öffentlichen Hand wird als finanzielle Zuwendung behandelt, wenn angemessene Sicherheit dafür besteht, dass das Unternehmen die Bedingungen für den Erlass des Darlehens erfuellen wird.",en-de,Family Law & Estates/Trusts,"Ein tilgbarer Kredit der Regierung wird wie ein Regierungsbeitrag behandelt, wenn eine vernünftige Sicherheit besteht, dass das Unternehmen die Bedingungen für die Erlassung des Kredits erfüllen wird.

Alternatively, a more formal translation would be:

Ein erlassbarer Kredit durch die Regierung wird als Regierungszuwendung behandelt, wenn eine angemessene Gewähr dafür besteht, dass das Unternehmen die Bedingungen für die Krediterlassung erfüllen wird.","Ein erlassbares Darlehen der öffentlichen Hand wird als finanzielle Zuwendung behandelt, wenn angemessene Sicherheit dafür besteht, dass das Unternehmen die Bedingungen für den Erlass des Darlehens erfuellen wird.",0.15772487527235096,0.5943804034582133,[0.7654362320899963]
"Each distribution system operator shall provide any other distribution system operator, and/or any transmission, and/or LNG system operator, and/or storage system operator with sufficient information to ensure that the transport and storage of natural gas takes place in a manner compatible with the secure and efficient operation of the interconnected system.","Jeder Verteilernetzbetreiber hat jedem anderen Betreiber eines Verteilernetzes, eines Fernleitungsnetzes, einer LNG-Anlage und/oder einer Speicheranlage ausreichende Informationen zu liefern, um zu gewährleisten, dass der Transport und die Speicherung von Erdgas in einer mit dem sicheren und effizienten Betrieb des Verbundnetzes zu vereinbarenden Weise erfolgt.",en-de,Family Law & Estates/Trusts,"Jeder Verteilnetzbetreiber stellt jedem anderen Verteilnetzbetreiber sowie gegebenenfalls jedem Übertragungsnetzbetreiber, jedem LNG-Systembetreiber und jedem Speicherbetreiber ausreichende Informationen zur Verfügung, um sicherzustellen, dass der Transport und die Speicherung von Erdgas auf eine Weise erfolgt, die mit einem sicheren und effizienten Betrieb des verbundenen Systems vereinbar ist.","Jeder Verteilernetzbetreiber hat jedem anderen Betreiber eines Verteilernetzes, eines Fernleitungsnetzes, einer LNG-Anlage und/oder einer Speicheranlage ausreichende Informationen zu liefern, um zu gewährleisten, dass der Transport und die Speicherung von Erdgas in einer mit dem sicheren und effizienten Betrieb des Verbundnetzes zu vereinbarenden Weise erfolgt.",0.28120117984342274,0.5064502888731867,[0.850499153137207]
"""blood establishment"" shall mean any structure or body that is responsible for any aspect of the collection and testing of human blood or blood components, whatever their intended purpose, and their processing, storage, and distribution when intended for transfusion.","""Blutspendeeinrichtung"" eine Struktur oder Stelle, die für einen beliebigen Aspekt der Sammlung und Testung von menschlichem Blut oder Blutbestandteilen unabhängig von deren Verwendungszweck und ferner für deren Verarbeitung, Lagerung und Verteilung, sofern diese zur Transfusion bestimmt sind, zuständig ist.",en-de,Family Law & Estates/Trusts,"Hier ist die Übersetzung:

""Blutspendezentrale"" bezeichnet jede Einrichtung oder Organisation, die für irgendeinen Aspekt der Sammlung und Untersuchung von menschlichem Blut oder Blutbestandteilen, unabhängig von ihrem beabsichtigten Zweck, und deren Verarbeitung, Lagerung und Verteilung, wenn sie zur Transfusion bestimmt sind, verantwortlich ist.

Oder in einer etwas formelleren Variante, wie sie in offiziellen Dokumenten verwendet werden könnte:

""Blutspendezentrale"" bedeutet jede Einrichtung oder Körperschaft, die für jegliche Aspekte der Gewinnung und Untersuchung von menschlichem Blut oder Blutbestandteilen, unabhängig von ihrem vorgesehenen Verwendungszweck, sowie für deren Behandlung, Lagerung und Abgabe, wenn sie zur Transfusion bestimmt sind, zuständig ist.","""Blutspendeeinrichtung"" eine Struktur oder Stelle, die für einen beliebigen Aspekt der Sammlung und Testung von menschlichem Blut oder Blutbestandteilen unabhängig von deren Verwendungszweck und ferner für deren Verarbeitung, Lagerung und Verteilung, sofern diese zur Transfusion bestimmt sind, zuständig ist.",0.1777021090623471,0.6075548710050057,[0.7970154285430908]
"Community provisions should be adopted which, after a transitional period during which they will concern only intra-Community trade, will apply also to poultrymeat marketed within the Member States ;","Es erscheint zweckmäßig, auf diesem Gebiet gemeinschaftliche Vorschriften auszuarbeiten, die nach einer Übergangszeit, in der sie nur für den innergemeinschaftlichen Handelsverkehr gelten, auch für den Handelsverkehr innerhalb der Mitgliedstaaten Anwendung finden ;",en-de,Family Law & Estates/Trusts,"Gemeinschaftsbestimmungen sollten erlassen werden, die nach einer Übergangszeit, in der sie nur den innergemeinschaftlichen Handel betreffen, auch für Geflügelfleisch gelten, das innerhalb der Mitgliedstaaten vermarktet wird;","Es erscheint zweckmäßig, auf diesem Gebiet gemeinschaftliche Vorschriften auszuarbeiten, die nach einer Übergangszeit, in der sie nur für den innergemeinschaftlichen Handelsverkehr gelten, auch für den Handelsverkehr innerhalb der Mitgliedstaaten Anwendung finden ;",0.3517992481125727,0.5490402733863499,[0.7546472549438477]
The technical support function shall comprise a data file which will ensure via on-line transmission that the data files of the national sections contain identical information.,"Die technische Unterstützungseinheit umfasst einen Bestand, der der Online-Übermittlung der Informationen an die nationalen Bestände dient, wodurch gewährleistet wird, dass die nationalen Bestände identisch bleiben.",en-de,Family Law & Estates/Trusts,"Die technische Supportfunktion soll eine Datendatei umfassen, die durch Online-Übertragung sicherstellt, dass die Datendateien der nationalen Sektionen identische Informationen enthalten.

Alternatively, a more formal translation:

Die Funktion der technischen Unterstützung soll eine Datendatei enthalten, die durch Online-Übertragung gewährleistet, dass die Datendateien der nationalen Abschnitte identische Informationen aufweisen.","Die technische Unterstützungseinheit umfasst einen Bestand, der der Online-Übermittlung der Informationen an die nationalen Bestände dient, wodurch gewährleistet wird, dass die nationalen Bestände identisch bleiben.",1.6139435384442395e-78,0.3531930270246594,[0.7258443236351013]
