source,target,language_pair,legal_category,translation,reference,bleu,meteor,comet
Member States shall inform operators by the means which they consider the most appropriate as regards the application of the tendering procedure.,"Die Mitgliedstaaten unterrichten die Marktbeteiligten auf dem Weg, den sie für den geeignetsten halten, über die Durchführung des Ausschreibungsverfahrens.",en-de,Civil Procedure & Litigation,"Die Mitgliedstaaten unterrichten die Betreiber auf geeignete Weise über die Anwendung des Vergabeverfahrens. 

Alternatively, a more formal translation:

 Die Mitgliedstaaten setzen die Betreiber durch die Mittel, die sie in diesem Zusammenhang für am besten geeignet halten, über die Anwendung des Vergabeverfahrens in Kenntnis.","Die Mitgliedstaaten unterrichten die Marktbeteiligten auf dem Weg, den sie für den geeignetsten halten, über die Durchführung des Ausschreibungsverfahrens.",0.1072183369137335,0.4293357018920929,[0.750771701335907]
"the annual plan of work, including priorities, and the selection criteria and procedures and results;","jährlicher Arbeitsplan, einschließlich der Prioritäten, sowie Auswahlkriterien und -verfahren und Ergebnisse,",en-de,Civil Procedure & Litigation,"Der Jahresarbeitplan, einschließlich der Prioritäten, sowie die Auswahlkriterien und -verfahren und die Ergebnisse; 

Alternatively, a more formal translation could be:

Der jährliche Arbeitsplan, einschließlich der Prioritäten sowie der Auswahlkriterien und -verfahren und der Ergebnisse;

Or in a more official or administrative context:

Der Jahresarbeitsplan, einschließlich der Schwerpunkte, sowie der Auswahlkriterien und -verfahren und der Ergebnisse;","jährlicher Arbeitsplan, einschließlich der Prioritäten, sowie Auswahlkriterien und -verfahren und Ergebnisse,",0.12404207500850907,0.5647497534516766,[0.7219914197921753]
"In some jurisdictions, an increase in finished goods and work in progress during the period is presented immediately following revenue in the above analysis.",In einigen rechtlichen Hoheitsgebieten wird eine Zunahme von Fertigerzeugnissen und unfertigen Erzeugnissen während der Periode in der obigen Analyse unmittelbar unter den Umsatzerlösen ausgewiesen.,en-de,Civil Procedure & Litigation,"In einigen Rechtsordnungen wird eine Erhöhung der Fertigwaren und des Arbeitsfortschritts während des Berichtszeitraums unmittelbar nach den Umsatzerlösen in der obigen Analyse dargestellt.

Alternatively, a more formal translation could be:

In bestimmten Gerichtsbarkeiten wird eine Zunahme der fertigen Erzeugnisse und des Halbfabrikats während des Berichtszeitraums direkt im Anschluss an die Umsatzerlöse in der oben angeführten Analyse ausgewiesen.",In einigen rechtlichen Hoheitsgebieten wird eine Zunahme von Fertigerzeugnissen und unfertigen Erzeugnissen während der Periode in der obigen Analyse unmittelbar unter den Umsatzerlösen ausgewiesen.,0.07554831250779578,0.489873448350957,[0.7148537039756775]
Jurisdiction in cases of child abduction,Zuständigkeit in Fällen von Kindesentführung,en-de,Civil Procedure & Litigation,"Die Übersetzung ins Deutsche lautet:

""Zuständigkeit in Fällen von Kindesentführung""

Alternativ kann man auch übersetzen:

""Gerichtsbarkeit in Kindesentführungsfällen""

Oder:

""Internationale Zuständigkeit bei Kindesentführung"" 

Je nach Kontext kann eine der Übersetzungen passender sein. 

Wenn man sich auf das EU-Recht bezieht, kann man auch übersetzen:

""Zuständigkeit für Verfahren im Zusammenhang mit der Entführung von Kindern""

Dies bezieht sich auf die EU-Verordnung über die Zuständigkeit und die Anerkennung von Entscheidungen in Zivil- und Handelssachen, insbesondere in Fällen von Kindesentführung.",Zuständigkeit in Fällen von Kindesentführung,0.03657462462774119,0.35328467153284676,[0.6669530272483826]
"If the motion sensor is designed so that it can be opened, the motion sensor shall detect any case opening, even without external power supply for a minimum of 6 months.","Falls die Konstruktionsweise des Weg- und/oder Geschwindigkeitsgebers ein Öffnen des Gehäuses erlaubt, muss der Weg- und/oder Geschwindigkeitsgeber jedes Öffnen des Gehäuses feststellen, selbst wenn die externe Stromversorgung bis zu 6 Monate unterbrochen ist.",en-de,Civil Procedure & Litigation,"Wenn der Bewegungsmelder so konzipiert ist, dass er geöffnet werden kann, muss der Bewegungsmelder jedes Öffnen des Gehäuses erkennen, und zwar auch ohne externe Stromversorgung für mindestens 6 Monate.

Alternatively, a more formal and technical translation:

Ist der Bewegungsmelder so ausgelegt, dass er geöffnet werden kann, muss der Bewegungsmelder jeden Gehäuseöffnungsvorgang erkennen, auch wenn keine externe Stromversorgung vorhanden ist, und dies für mindestens 6 Monate gewährleisten.","Falls die Konstruktionsweise des Weg- und/oder Geschwindigkeitsgebers ein Öffnen des Gehäuses erlaubt, muss der Weg- und/oder Geschwindigkeitsgeber jedes Öffnen des Gehäuses feststellen, selbst wenn die externe Stromversorgung bis zu 6 Monate unterbrochen ist.",0.05580566828900778,0.35029613466334164,[0.693581223487854]
Motion sensor identification and authentication,Identifizierung und Authentisierung des Weg- und/oder Geschwindigkeitsgebers,en-de,Civil Procedure & Litigation,"The translation to German is:

""Bewegungsmelder-Identifizierung und -Authentifizierung""

However, a more common and technical translation would be:

""Bewegungserkennung und -Authentifizierung"" 

Or, in a more formal context:

""Identifizierung und Authentifizierung von Bewegungsmustern""

But in a technical or engineering context, you might use:

""Detektion und Authentifizierung von Bewegungsmustern durch Sensoren""

Where:

- ""Bewegungsmelder"" refers to the sensor itself
- ""Bewegungserkennung"" refers to the detection of movement
- ""Identifizierung"" and ""Authentifizierung"" refer to identification and authentication respectively.",Identifizierung und Authentisierung des Weg- und/oder Geschwindigkeitsgebers,1.7873697233423398e-155,0.0617283950617284,[0.48632916808128357]
"Enforceable decisions of the judicial and administrative authorities relating to the collection of contributions, interest and any other charges or to the recovery of benefits provided but not due under the legislation of one Member State shall be recognised and enforced at the request of the competent institution in another Member State within the limits and in accordance with the procedures laid down by the legislation and any other procedures applicable to similar decisions of the latter Member State.","Vollstreckbare Entscheidungen der Gerichte und Behörden über die Einziehung von Beiträgen, Zinsen und allen sonstigen Kosten oder die Rückforderung nichtgeschuldeter Leistungen gemäß den Rechtsvorschriften eines Mitgliedstaats werden auf Antrag des zuständigen Trägers in einem anderen Mitgliedstaat innerhalb der Grenzen und nach Maßgabe der in diesem Mitgliedstaat für ähnliche Entscheidungen geltenden Rechtsvorschriften und anderen Verfahren anerkannt und vollstreckt.",en-de,Civil Procedure & Litigation,"Vollstreckbare Entscheidungen der gerichtlichen und verwaltungsrechtlichen Behörden, die die Einziehung von Beiträgen, Zinsen und anderen Abgaben oder die Rückforderung von Leistungen, die nach dem Recht eines Mitgliedstaats gewährt, aber nicht geschuldet wurden, betreffen, werden auf Antrag der zuständigen Institution in einem anderen Mitgliedstaat innerhalb der Grenzen und gemäß den Verfahren anerkannt und vollstreckt, die durch die Gesetzgebung und andere Verfahren für ähnliche Entscheidungen des letztgenannten Mitgliedstaats festgelegt werden.

Bitte beachten Sie, dass dies eine wörtliche Übersetzung ist und möglicherweise Anpassungen erforderlich sind, um die juristischen Feinheiten des Originaltextes perfekt wiederzugeben.","Vollstreckbare Entscheidungen der Gerichte und Behörden über die Einziehung von Beiträgen, Zinsen und allen sonstigen Kosten oder die Rückforderung nichtgeschuldeter Leistungen gemäß den Rechtsvorschriften eines Mitgliedstaats werden auf Antrag des zuständigen Trägers in einem anderen Mitgliedstaat innerhalb der Grenzen und nach Maßgabe der in diesem Mitgliedstaat für ähnliche Entscheidungen geltenden Rechtsvorschriften und anderen Verfahren anerkannt und vollstreckt.",0.21426963944112534,0.4885621306022829,[0.7852066159248352]
The management systems and procedures concerning the keeping of original supporting documents shall provide for:,Die Verwaltungssysteme und -verfahren für die Aufbewahrung der Originalbelege sehen Folgendes vor:,en-de,Civil Procedure & Litigation,Die Managementsysteme und -verfahren betreffend die Aufbewahrung der Original-Belegdokumente sollen vorsehen:,Die Verwaltungssysteme und -verfahren für die Aufbewahrung der Originalbelege sehen Folgendes vor:,3.9907658014438832e-78,0.4920107577914886,[0.8922655582427979]
"If the result of one of those examinations is positive, the animal shall be regarded as a positive scrapie case.""","Ist das Ergebnis einer der genannten Untersuchungen positiv, gilt das Tier als positiver Fall der Traberkrankheit.""",en-de,Civil Procedure & Litigation,"Wenn das Ergebnis einer dieser Untersuchungen positiv ist, gilt das Tier als positives Scrapie-Fall. 

Alternatively, a more formal translation could be:
""Wird das Ergebnis einer dieser Untersuchungen positiv, so ist das Tier als positiver Scrapie-Fall zu betrachten.""","Ist das Ergebnis einer der genannten Untersuchungen positiv, gilt das Tier als positiver Fall der Traberkrankheit.""",0.159940419323237,0.6226379440665154,[0.57647705078125]
WHEREAS IN DIRECTIVE 72/462/EEC THE COUNCIL PROVIDED IN ARTICLE 21 FOR THE LAYING DOWN OF THE METHOD AND PROCEDURES REQUIRED FOR DETECTING THE PRESENCE OF TRICHINAE IN FRESH PIGMEAT ;,IN DER RICHTLINIE 72/462/EWG HAT DER RAT IN ARTIKEL 21 DIE AUSARBEITUNG EINER METHODE ZUM NACHWEIS VON TRICHINEN IN FRISCHEM SCHWEINERLEISCH UND DER ERFORDERLICHEN DURCHFÜHRUNGSBESTIMMUNGEN VORGESEHEN .,en-de,Civil Procedure & Litigation,"WÄHREND IN DER RICHTLINIE 72/462/EWG DER RAT IN ARTIKEL 21 DIE FESTLEGUNG DER METHODE UND DER VERFAHREN FÜR DIE FESTSTELLUNG DER ANWESENHEIT VON TRICHINEN IN FRISCHEM SCHWEINEFLEISCH VORSAH; 

(Note: Trichinae is the plural form of Tricina, which refers to Trichinella, a type of parasitic worm. The translation tries to stay as close as possible to the original text.) 

Alternatively, a more natural translation in German would be:

WÄHREND IN DER RICHTLINIE 72/462/EWG DER RAT IN ARTIKEL 21 DIE FESTLEGUNG DER METHODE UND DER VERFAHREN FÜR DIE NACHWEISUNG VON TRICHINELLEN IN FRISCHEM SCHWEINEFLEISCH VORSAH;

In this version, ""Trichinelle"" is used, which is the German term for Trichinella, and ""Nachweisung"" is used instead of ""Feststellung der Anwesenheit"", to make the text more concise and natural-sounding.",IN DER RICHTLINIE 72/462/EWG HAT DER RAT IN ARTIKEL 21 DIE AUSARBEITUNG EINER METHODE ZUM NACHWEIS VON TRICHINEN IN FRISCHEM SCHWEINERLEISCH UND DER ERFORDERLICHEN DURCHFÜHRUNGSBESTIMMUNGEN VORGESEHEN .,0.06718769105768653,0.30100547282677875,[0.4540127217769623]
"It is necessary therefore to provide for some basic uniform sanctions in all Member States. These should make it possible, irrespective of the jurisdiction under which enforcement is sought, to stop the infringing acts.","daher sind in allen Mitgliedstaaten einige grundlegende einheitliche Sanktionen vorzusehen, damit unabhängig von der Rechtsordnung, in der die Durchsetzung verlangt wird, den Rechtsverletzungen Einhalt geboten werden kann.",en-de,Civil Procedure & Litigation,"Es ist daher notwendig, in allen Mitgliedstaaten einige grundlegende, einheitliche Sanktionen vorzusehen. Diese sollten es ermöglichen, unabhängig von der Rechtsordnung, unter der die Vollstreckung beantragt wird, die Verletzungshandlungen zu stoppen.

Alternatively, a more formal translation:

Deshalb ist es erforderlich, in allen Mitgliedstaaten bestimmte grundlegende, einheitliche Sanktionen zu gewährleisten. Diese sollten unabhängig von der Gerichtsbarkeit, unter der die Vollstreckung beantragt wird, die Möglichkeit bieten, die Verletzungshandlungen zu unterbinden.","daher sind in allen Mitgliedstaaten einige grundlegende einheitliche Sanktionen vorzusehen, damit unabhängig von der Rechtsordnung, in der die Durchsetzung verlangt wird, den Rechtsverletzungen Einhalt geboten werden kann.",0.11473962652726157,0.42623495070219625,[0.7890480160713196]
The amendments required to adapt to technical progress the Annex to this Directive shall be adopted according to the procedure laid down in Article 7.,Die zur Anpassung an den technischen Fortschritt erforderlichen Änderungen des Anhangs zu dieser Richtlinie werden nach dem Verfahren des Artikels 7 festgelegt.,en-de,Civil Procedure & Litigation,Die zur Anpassung an den technischen Fortschritt erforderlichen Änderungen des Anhangs dieser Richtlinie werden gemäß dem in Artikel 7 festgelegten Verfahren beschlossen.,Die zur Anpassung an den technischen Fortschritt erforderlichen Änderungen des Anhangs zu dieser Richtlinie werden nach dem Verfahren des Artikels 7 festgelegt.,0.5339935148604845,0.7952547272070336,[0.9276303648948669]
"In restricted procedures and in negotiated procedures with a prior call for competition, the following arrangements shall apply:",Bei nichtoffenen Verfahren und Verhandlungsverfahren mit vorherigem Aufruf zum Wettbewerb gilt folgende Regelung:,en-de,Civil Procedure & Litigation,Bei beschränkten Verfahren und bei Verhandlungsverfahren mit vorheriger Vergabebekanntmachung gelten folgende Regelungen:,Bei nichtoffenen Verfahren und Verhandlungsverfahren mit vorherigem Aufruf zum Wettbewerb gilt folgende Regelung:,7.559895759068455e-155,0.4118337982675084,[0.8105075359344482]
detailed procedures containing sensitive information;,ausführliche Verfahrensanweisungen mit sensiblen Informationen;,en-de,Civil Procedure & Litigation,"Detaillierte Verfahren, die sensible Informationen enthalten; 

Alternatively, a more formal and technical translation could be:

 Detaillierte Anweisungen, die vertrauliche Informationen beinhalten; 

Or, in a more official context:

 Vertrauliche Verfahrensanweisungen mit schützenswerten Informationen;",ausführliche Verfahrensanweisungen mit sensiblen Informationen;,3.9421554930094576e-155,0.3947368421052631,[0.5465180277824402]
The impairment shall be determined according to the procedure set out in Article 33.,Diese Beeinträchtigung ist nach Maßgabe des Artikels 33 festzustellen.,en-de,Civil Procedure & Litigation,Die Wertminderung ist gemäß dem in Artikel 33 festgelegten Verfahren zu ermitteln.,Diese Beeinträchtigung ist nach Maßgabe des Artikels 33 festzustellen.,1.2627076138080564e-231,0.3064320388349515,[0.7566549181938171]
on any procedures under way; or,laufende Verfahren oder,en-de,Civil Procedure & Litigation,bei allen laufenden Verfahren; oder,laufende Verfahren oder,1.384292958842266e-231,0.30303030303030304,[0.7858375906944275]
